"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",70,1,"beta",30,396,0.001,0.5,1,0.000999868221903879
"2",70,1,"beta",30,378,0.001,0.5,1,0.000998822098338512
"3",70,1,"beta",30,219,0.001,0.5,0,0.00100061597902482
"4",70,1,"beta",30,774,0.001,0.5,0,0.00100019185402797
"5",70,1,"beta",30,656,0.001,0.5,0,0.000999584710248481
"6",70,1,"beta",30,794,0.001,0.5,0,0.0010003354977136
"7",70,1,"beta",30,481,0.001,0.5,0,0.000999879815900692
"8",70,1,"beta",30,279,0.001,0.5,1,0.00100013372233859
"9",70,1,"beta",30,894,0.001,0.5,0,0.0010002436690967
"10",70,1,"beta",30,887,0.001,0.5,0,0.000999457649492259
"11",70,1,"beta",30,227,0.001,0.5,0,0.00100076586375858
"12",70,1,"beta",30,741,0.001,0.5,1,0.00100076900684266
"13",70,1,"beta",30,713,0.001,0.5,0,0.000998834519155587
"14",70,1,"beta",30,251,0.001,0.5,0,0.00100056990592302
"15",70,1,"beta",30,734,0.001,0.5,0,0.00100028877411552
"16",70,1,"beta",30,936,0.001,0.5,3,0.000999878890510122
"17",70,1,"beta",30,498,0.001,0.5,1,0.000999821575728144
"18",70,1,"beta",30,598,0.001,0.5,0,0.00100002867352303
"19",70,1,"beta",30,911,0.001,0.5,1,0.00100018101329342
"20",70,1,"beta",30,226,0.001,0.5,0,0.00100069726911018
"21",70,1,"beta",30,625,0.001,0.5,1,0.000999512679335173
"22",70,1,"beta",30,210,0.001,0.5,1,0.00100013963251218
"23",70,1,"beta",30,246,0.001,0.5,0,0.00100014240760864
"24",70,1,"beta",30,824,0.001,0.5,0,0.000999993097119687
"25",70,1,"beta",30,432,0.001,0.5,0,0.00100097366047646
"26",70,1,"beta",30,639,0.001,0.5,0,0.00100021910995426
"27",70,1,"beta",30,662,0.001,0.5,1,0.00100101436223259
"28",70,1,"beta",30,304,0.001,0.5,0,0.00100006842702686
"29",70,1,"beta",30,930,0.001,0.5,1,0.00100025009526028
"30",70,1,"beta",30,726,0.001,0.5,2,0.00100035788212078
"31",70,2,"beta",30,309,0.001,0.5,0,0.00100088442484686
"32",70,2,"beta",30,816,0.001,0.5,0,0.000999447239310749
"33",70,2,"beta",30,305,0.001,0.5,1,0.000999918620061505
"34",70,2,"beta",30,970,0.001,0.5,3,0.00100007607668443
"35",70,2,"beta",30,460,0.001,0.5,0,0.000999612937865641
"36",70,2,"beta",30,530,0.001,0.5,2,0.00100061358277168
"37",70,2,"beta",30,794,0.001,0.5,0,0.00100013602769273
"38",70,2,"beta",30,544,0.001,0.5,0,0.00100038869124972
"39",70,2,"beta",30,612,0.001,0.5,1,0.000999899345924654
