"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",133,1,"beta",15,398,0.002,0.1,1,0.00199986371349021
"2",133,1,"beta",15,884,0.002,0.1,0,0.00200075274445883
"3",133,1,"beta",15,605,0.002,0.1,0,0.00200069702491849
"4",133,1,"beta",15,501,0.002,0.1,2,0.00199947623862862
"5",133,1,"beta",15,241,0.002,0.1,2,0.00199980553367746
"6",133,1,"beta",15,285,0.002,0.1,0,0.00200012845361897
"7",133,1,"beta",15,729,0.002,0.1,2,0.00199962134242028
"8",133,1,"beta",15,953,0.002,0.1,3,0.00200077903552839
"9",133,1,"beta",15,984,0.002,0.1,1,0.00200000715514778
"10",133,1,"beta",15,933,0.002,0.1,2,0.00200000530321984
"11",133,1,"beta",15,791,0.002,0.1,1,0.00200077798664247
"12",133,1,"beta",15,382,0.002,0.1,1,0.00199962678563997
"13",133,1,"beta",15,640,0.002,0.1,0,0.00199937839552272
"14",133,1,"beta",15,229,0.002,0.1,0,0.00200060845886563
"15",133,1,"beta",15,712,0.002,0.1,0,0.00200122624130949
"16",133,2,"beta",15,952,0.002,0.1,3,0.00199952759635146
"17",133,2,"beta",15,867,0.002,0.1,1,0.00199950892514936
"18",133,2,"beta",15,620,0.002,0.1,1,0.00200020532824479
"19",133,2,"beta",15,749,0.002,0.1,2,0.00200036633131936
"20",133,2,"beta",15,446,0.002,0.1,1,0.00200007634492787
"21",133,2,"beta",15,447,0.002,0.1,1,0.00199978567012865
"22",133,2,"beta",15,765,0.002,0.1,0,0.00199938849807884
"23",133,2,"beta",15,480,0.002,0.1,1,0.00200050312846461
"24",133,2,"beta",15,763,0.002,0.1,2,0.00200006998062364
"25",133,2,"beta",15,292,0.002,0.1,3,0.0020001768027474
"26",133,2,"beta",15,427,0.002,0.1,1,0.0019995476186395
"27",133,2,"beta",15,370,0.002,0.1,2,0.00199968078819854
"28",133,2,"beta",15,958,0.002,0.1,1,0.00199954170211287
"29",133,2,"beta",15,563,0.002,0.1,1,0.002000099450452
"30",133,2,"beta",15,909,0.002,0.1,2,0.00200029826511506
"31",133,3,"beta",15,451,0.002,0.1,2,0.0020001644888605
"32",133,3,"beta",15,732,0.002,0.1,1,0.00200001726128179
"33",133,3,"beta",15,609,0.002,0.1,0,0.00200023124544212
"34",133,3,"beta",15,437,0.002,0.1,1,0.00200023020140458
"35",133,3,"beta",15,427,0.002,0.1,0,0.00200016602761399
"36",133,3,"beta",15,297,0.002,0.1,2,0.00199977503491886
"37",133,3,"beta",15,769,0.002,0.1,1,0.00200037574280867
"38",133,3,"beta",15,347,0.002,0.1,1,0.00199953904097787
"39",133,3,"beta",15,654,0.002,0.1,0,0.00199969069592677
"40",133,3,"beta",15,405,0.002,0.1,1,0.00199999590073887
"41",133,3,"beta",15,875,0.002,0.1,2,0.00200108219216775
"42",133,3,"beta",15,779,0.002,0.1,1,0.00199963656033318
"43",133,3,"beta",15,374,0.002,0.1,1,0.00199981553528395
"44",133,3,"beta",15,611,0.002,0.1,1,0.00199938751312691
"45",133,3,"beta",15,536,0.002,0.1,0,0.00199910251151493
"46",133,4,"beta",15,246,0.002,0.1,0,0.00200016017678997
"47",133,4,"beta",15,860,0.002,0.1,3,0.00199968650354482
"48",133,4,"beta",15,373,0.002,0.1,0,0.001999791382
"49",133,4,"beta",15,428,0.002,0.1,0,0.00199975474880248
"50",133,4,"beta",15,805,0.002,0.1,2,0.0020003030127603
"51",133,4,"beta",15,783,0.002,0.1,1,0.00199974700796444
"52",133,4,"beta",15,406,0.002,0.1,0,0.00200079813059626
"53",133,4,"beta",15,707,0.002,0.1,5,0.00200034578132827
"54",133,4,"beta",15,417,0.002,0.1,0,0.00200053667223822
"55",133,4,"beta",15,632,0.002,0.1,1,0.00199960944899963
"56",133,4,"beta",15,264,0.002,0.1,1,0.00200056616296065
"57",133,4,"beta",15,814,0.002,0.1,0,0.0019999887642476
"58",133,4,"beta",15,455,0.002,0.1,0,0.00200045739084822
"59",133,4,"beta",15,325,0.002,0.1,2,0.00200020118775951
"60",133,4,"beta",15,941,0.002,0.1,1,0.00199998561014068
"61",133,5,"beta",15,329,0.002,0.1,0,0.00199926491921083
"62",133,5,"beta",15,928,0.002,0.1,0,0.00199950059439567
"63",133,5,"beta",15,913,0.002,0.1,1,0.00199965560535913
"64",133,5,"beta",15,934,0.002,0.1,3,0.00199973192936772
"65",133,5,"beta",15,442,0.002,0.1,0,0.00199953363358335
"66",133,5,"beta",15,770,0.002,0.1,1,0.00199968813235364
"67",133,5,"beta",15,935,0.002,0.1,3,0.00200063591827979
"68",133,5,"beta",15,772,0.002,0.1,1,0.00200074055011316
"69",133,5,"beta",15,922,0.002,0.1,4,0.00199977620632345
"70",133,5,"beta",15,506,0.002,0.1,0,0.00199951654160975
"71",133,5,"beta",15,206,0.002,0.1,1,0.00200037199405528
"72",133,5,"beta",15,953,0.002,0.1,0,0.00199980743004317
"73",133,5,"beta",15,269,0.002,0.1,0,0.00199994033399846
"74",133,5,"beta",15,592,0.002,0.1,2,0.0019993442918321
"75",133,5,"beta",15,724,0.002,0.1,0,0.00200031129836712
"76",133,6,"beta",15,996,0.002,0.1,3,0.00199974944560564
"77",133,6,"beta",15,398,0.002,0.1,0,0.00199989057840308
"78",133,6,"beta",15,402,0.002,0.1,2,0.0020000806652402
"79",133,6,"beta",15,523,0.002,0.1,0,0.0020004265757851
"80",133,6,"beta",15,255,0.002,0.1,1,0.00199977704061908
"81",133,6,"beta",15,390,0.002,0.1,0,0.00200036994293579
"82",133,6,"beta",15,370,0.002,0.1,0,0.00200028921788776
"83",133,6,"beta",15,820,0.002,0.1,2,0.00199934266787319
"84",133,6,"beta",15,832,0.002,0.1,1,0.00200004195568907
"85",133,6,"beta",15,297,0.002,0.1,0,0.00200015011268445
"86",133,6,"beta",15,376,0.002,0.1,1,0.00200043324536814
"87",133,6,"beta",15,490,0.002,0.1,2,0.00199974231078327
"88",133,6,"beta",15,249,0.002,0.1,1,0.00199986286524677
"89",133,6,"beta",15,416,0.002,0.1,0,0.0020003174393934
"90",133,6,"beta",15,680,0.002,0.1,0,0.00200037321601428
"91",133,7,"beta",15,911,0.002,0.1,2,0.00199963320949949
"92",133,7,"beta",15,295,0.002,0.1,0,0.00199989859369623
"93",133,7,"beta",15,693,0.002,0.1,2,0.00199968263693429
"94",133,7,"beta",15,724,0.002,0.1,1,0.00200062090026992
"95",133,7,"beta",15,471,0.002,0.1,0,0.00200030883852803
"96",133,7,"beta",15,978,0.002,0.1,2,0.00199999559138681
"97",133,7,"beta",15,320,0.002,0.1,1,0.00199964746579811
"98",133,7,"beta",15,955,0.002,0.1,1,0.00199993966524293
"99",133,7,"beta",15,958,0.002,0.1,3,0.00199979776610673
"100",133,7,"beta",15,503,0.002,0.1,0,0.0020001245001938
"101",133,7,"beta",15,971,0.002,0.1,4,0.00199979224196317
"102",133,7,"beta",15,822,0.002,0.1,1,0.00200065724952745
"103",133,7,"beta",15,283,0.002,0.1,0,0.0020002383917941
"104",133,7,"beta",15,401,0.002,0.1,1,0.00199948841754818
"105",133,7,"beta",15,358,0.002,0.1,0,0.00199968328408254
"106",133,8,"beta",15,717,0.002,0.1,0,0.00199979202718959
"107",133,8,"beta",15,601,0.002,0.1,1,0.00199945296556286
"108",133,8,"beta",15,668,0.002,0.1,0,0.00199943150519337
"109",133,8,"beta",15,734,0.002,0.1,0,0.00200046406764401
"110",133,8,"beta",15,288,0.002,0.1,3,0.00200034035342221
"111",133,8,"beta",15,851,0.002,0.1,1,0.00199966318810781
"112",133,8,"beta",15,454,0.002,0.1,1,0.00200075662949955
"113",133,8,"beta",15,350,0.002,0.1,0,0.00199973588170295
"114",133,8,"beta",15,439,0.002,0.1,1,0.00200029550539333
"115",133,8,"beta",15,701,0.002,0.1,4,0.00200030432491529
"116",133,8,"beta",15,694,0.002,0.1,1,0.00200006233106938
