"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",597,1,"NA",30,6,0.3,0,2,0.3
"2",597,1,"NA",30,41,0.3,0,11,0.3
"3",597,1,"NA",30,9,0.3,0,2,0.3
"4",597,1,"NA",30,25,0.3,0,8,0.3
"5",597,1,"NA",30,35,0.3,0,8,0.3
"6",597,1,"NA",30,41,0.3,0,12,0.3
"7",597,1,"NA",30,8,0.3,0,3,0.3
"8",597,1,"NA",30,33,0.3,0,9,0.3
"9",597,1,"NA",30,7,0.3,0,4,0.3
"10",597,1,"NA",30,17,0.3,0,4,0.3
"11",597,1,"NA",30,13,0.3,0,5,0.3
"12",597,1,"NA",30,29,0.3,0,7,0.3
"13",597,1,"NA",30,24,0.3,0,10,0.3
"14",597,1,"NA",30,36,0.3,0,14,0.3
"15",597,1,"NA",30,42,0.3,0,16,0.3
"16",597,1,"NA",30,21,0.3,0,4,0.3
"17",597,1,"NA",30,11,0.3,0,4,0.3
"18",597,1,"NA",30,22,0.3,0,9,0.3
"19",597,1,"NA",30,27,0.3,0,10,0.3
"20",597,1,"NA",30,41,0.3,0,11,0.3
"21",597,1,"NA",30,14,0.3,0,5,0.3
"22",597,1,"NA",30,29,0.3,0,12,0.3
"23",597,1,"NA",30,7,0.3,0,3,0.3
"24",597,1,"NA",30,46,0.3,0,11,0.3
"25",597,1,"NA",30,26,0.3,0,4,0.3
"26",597,1,"NA",30,20,0.3,0,9,0.3
"27",597,1,"NA",30,5,0.3,0,3,0.3
"28",597,1,"NA",30,49,0.3,0,17,0.3
"29",597,1,"NA",30,38,0.3,0,9,0.3
"30",597,1,"NA",30,21,0.3,0,3,0.3
"31",597,2,"NA",30,31,0.3,0,8,0.3
"32",597,2,"NA",30,45,0.3,0,16,0.3
"33",597,2,"NA",30,31,0.3,0,11,0.3
"34",597,2,"NA",30,28,0.3,0,9,0.3
"35",597,2,"NA",30,17,0.3,0,5,0.3
"36",597,2,"NA",30,17,0.3,0,4,0.3
"37",597,2,"NA",30,7,0.3,0,3,0.3
"38",597,2,"NA",30,43,0.3,0,14,0.3
"39",597,2,"NA",30,18,0.3,0,4,0.3
"40",597,2,"NA",30,6,0.3,0,4,0.3
"41",597,2,"NA",30,21,0.3,0,6,0.3
