"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",472,1,"unif",15,25,0.1,0.5,3,0.0937004419462667
"2",472,1,"unif",15,36,0.1,0.5,3,0.0961984448295921
"3",472,1,"unif",15,36,0.1,0.5,3,0.0966295628978567
"4",472,1,"unif",15,7,0.1,0.5,0,0.0938361274238777
"5",472,1,"unif",15,21,0.1,0.5,2,0.0948191561267028
"6",472,1,"unif",15,14,0.1,0.5,1,0.104595223720521
"7",472,1,"unif",15,16,0.1,0.5,1,0.0922580212528597
"8",472,1,"unif",15,29,0.1,0.5,3,0.0943651682120839
"9",472,1,"unif",15,101,0.1,0.5,10,0.102212387256357
"10",472,1,"unif",15,75,0.1,0.5,10,0.102200424997324
"11",472,1,"unif",15,188,0.1,0.5,25,0.10550056117874
"12",472,1,"unif",15,123,0.1,0.5,11,0.103021894061781
"13",472,1,"unif",15,72,0.1,0.5,8,0.0967230461220239
"14",472,1,"unif",15,134,0.1,0.5,19,0.105483757113254
"15",472,1,"unif",15,829,0.1,0.5,93,0.101107316695248
"16",472,2,"unif",15,50,0.1,0.5,3,0.108613908695387
"17",472,2,"unif",15,26,0.1,0.5,5,0.103194634868893
"18",472,2,"unif",15,24,0.1,0.5,4,0.0973494491350689
"19",472,2,"unif",15,32,0.1,0.5,4,0.108104538125224
"20",472,2,"unif",15,42,0.1,0.5,3,0.0930014910153493
"21",472,2,"unif",15,31,0.1,0.5,2,0.108422541187371
"22",472,2,"unif",15,23,0.1,0.5,4,0.10678933727828
"23",472,2,"unif",15,50,0.1,0.5,6,0.0996115508262064
"24",472,2,"unif",15,53,0.1,0.5,4,0.105767203236305
"25",472,2,"unif",15,59,0.1,0.5,6,0.10558028384204
"26",472,2,"unif",15,171,0.1,0.5,20,0.0962637100535175
"27",472,2,"unif",15,84,0.1,0.5,9,0.100722332480192
"28",472,2,"unif",15,53,0.1,0.5,3,0.101533475821947
"29",472,2,"unif",15,192,0.1,0.5,20,0.0973816110470466
"30",472,2,"unif",15,338,0.1,0.5,36,0.103318263999496
"31",472,3,"unif",15,48,0.1,0.5,8,0.105799000475214
"32",472,3,"unif",15,22,0.1,0.5,3,0.0981414042726318
"33",472,3,"unif",15,13,0.1,0.5,1,0.0920433281539396
"34",472,3,"unif",15,6,0.1,0.5,2,0.103519343535138
"35",472,3,"unif",15,27,0.1,0.5,1,0.107928004106026
"36",472,3,"unif",15,46,0.1,0.5,2,0.097937796980134
"37",472,3,"unif",15,25,0.1,0.5,3,0.104969624560794
"38",472,3,"unif",15,14,0.1,0.5,0,0.100061864716519
"39",472,3,"unif",15,162,0.1,0.5,16,0.0996571125619416
"40",472,3,"unif",15,55,0.1,0.5,1,0.103644397555547
"41",472,3,"unif",15,170,0.1,0.5,15,0.0918752879386467
"42",472,3,"unif",15,88,0.1,0.5,9,0.0975699243072105
"43",472,3,"unif",15,73,0.1,0.5,5,0.101468390240682
"44",472,3,"unif",15,68,0.1,0.5,7,0.104725559419049
"45",472,3,"unif",15,775,0.1,0.5,79,0.105254011724901
"46",472,4,"unif",15,12,0.1,0.5,2,0.0974336240537485
"47",472,4,"unif",15,12,0.1,0.5,2,0.10142322701678
"48",472,4,"unif",15,23,0.1,0.5,3,0.107154296063043
"49",472,4,"unif",15,39,0.1,0.5,5,0.093606807800649
"50",472,4,"unif",15,48,0.1,0.5,6,0.108622367999159
"51",472,4,"unif",15,24,0.1,0.5,2,0.0960845380302796
"52",472,4,"unif",15,48,0.1,0.5,5,0.100374136836618
"53",472,4,"unif",15,6,0.1,0.5,1,0.092370589539732
"54",472,4,"unif",15,165,0.1,0.5,20,0.106126874572092
"55",472,4,"unif",15,145,0.1,0.5,11,0.107831927721944
"56",472,4,"unif",15,151,0.1,0.5,21,0.0969921131256424
"57",472,4,"unif",15,139,0.1,0.5,15,0.0942898773904081
"58",472,4,"unif",15,120,0.1,0.5,6,0.0969321218329319
"59",472,4,"unif",15,143,0.1,0.5,15,0.107438935451156
"60",472,4,"unif",15,344,0.1,0.5,28,0.1011250571601
"61",472,5,"unif",15,19,0.1,0.5,1,0.103061594150169
"62",472,5,"unif",15,12,0.1,0.5,1,0.0926775151755007
"63",472,5,"unif",15,27,0.1,0.5,1,0.0923077283601421
"64",472,5,"unif",15,16,0.1,0.5,3,0.103703641350735
"65",472,5,"unif",15,38,0.1,0.5,4,0.105214729477292
"66",472,5,"unif",15,17,0.1,0.5,1,0.0923667580004368
"67",472,5,"unif",15,17,0.1,0.5,1,0.0956511436266493
"68",472,5,"unif",15,35,0.1,0.5,4,0.0943774004956602
"69",472,5,"unif",15,139,0.1,0.5,10,0.0965541865053638
"70",472,5,"unif",15,81,0.1,0.5,9,0.108023654269284
"71",472,5,"unif",15,162,0.1,0.5,17,0.103596391036686
"72",472,5,"unif",15,114,0.1,0.5,10,0.10141307418189
"73",472,5,"unif",15,180,0.1,0.5,12,0.098194897562926
"74",472,5,"unif",15,112,0.1,0.5,8,0.102222861351815
"75",472,5,"unif",15,954,0.1,0.5,75,0.100297570465751
"76",472,6,"unif",15,30,0.1,0.5,1,0.094507925551731
"77",472,6,"unif",15,14,0.1,0.5,5,0.0941782584278501
"78",472,6,"unif",15,25,0.1,0.5,1,0.0966256248174702
"79",472,6,"unif",15,35,0.1,0.5,1,0.103335081131076
"80",472,6,"unif",15,17,0.1,0.5,0,0.102811131038248
"81",472,6,"unif",15,37,0.1,0.5,3,0.105147480860634
"82",472,6,"unif",15,22,0.1,0.5,2,0.102863197353807
"83",472,6,"unif",15,32,0.1,0.5,3,0.105571324155263
"84",472,6,"unif",15,82,0.1,0.5,10,0.0932734883566953
"85",472,6,"unif",15,108,0.1,0.5,18,0.0926562658070873
"86",472,6,"unif",15,152,0.1,0.5,16,0.100282671747283
"87",472,6,"unif",15,88,0.1,0.5,5,0.0992560452837879
"88",472,6,"unif",15,124,0.1,0.5,14,0.0985387523879637
"89",472,6,"unif",15,54,0.1,0.5,7,0.0991805741903432
"90",472,6,"unif",15,769,0.1,0.5,75,0.098334305917517
"91",472,7,"unif",15,6,0.1,0.5,0,0.0917603590602666
"92",472,7,"unif",15,13,0.1,0.5,2,0.0984772372418835
"93",472,7,"unif",15,42,0.1,0.5,3,0.106174465810967
"94",472,7,"unif",15,42,0.1,0.5,7,0.102895242929156
"95",472,7,"unif",15,5,0.1,0.5,1,0.095901068572777
"96",472,7,"unif",15,39,0.1,0.5,1,0.0943491094462747
"97",472,7,"unif",15,39,0.1,0.5,3,0.091859201927612
"98",472,7,"unif",15,18,0.1,0.5,1,0.106885782013294
"99",472,7,"unif",15,169,0.1,0.5,23,0.108236970218034
"100",472,7,"unif",15,107,0.1,0.5,10,0.106046475903773
"101",472,7,"unif",15,192,0.1,0.5,27,0.0925971531849979
"102",472,7,"unif",15,194,0.1,0.5,14,0.10041189114972
"103",472,7,"unif",15,120,0.1,0.5,11,0.093778528057104
"104",472,7,"unif",15,183,0.1,0.5,11,0.0972690546366084
"105",472,7,"unif",15,345,0.1,0.5,32,0.0973368297120012
"106",472,8,"unif",15,16,0.1,0.5,1,0.0933059118930076
"107",472,8,"unif",15,34,0.1,0.5,6,0.104218481972569
"108",472,8,"unif",15,49,0.1,0.5,3,0.106454912777496
"109",472,8,"unif",15,26,0.1,0.5,3,0.104179534309718
"110",472,8,"unif",15,43,0.1,0.5,3,0.0989013265621894
"111",472,8,"unif",15,14,0.1,0.5,2,0.0960154062547664
"112",472,8,"unif",15,5,0.1,0.5,0,0.0921301033785578
"113",472,8,"unif",15,14,0.1,0.5,2,0.0967656350189316
"114",472,8,"unif",15,179,0.1,0.5,20,0.104713152533743
"115",472,8,"unif",15,124,0.1,0.5,9,0.0962215907979994
"116",472,8,"unif",15,57,0.1,0.5,5,0.0985807941542857
"117",472,8,"unif",15,112,0.1,0.5,15,0.104357820556638
"118",472,8,"unif",15,183,0.1,0.5,15,0.102108963654408
"119",472,8,"unif",15,106,0.1,0.5,8,0.101566070507959
"120",472,8,"unif",15,984,0.1,0.5,109,0.105665463132004
"121",472,9,"unif",15,32,0.1,0.5,1,0.0968067618562219
"122",472,9,"unif",15,17,0.1,0.5,1,0.105032643557828
"123",472,9,"unif",15,48,0.1,0.5,3,0.0982675062220042
"124",472,9,"unif",15,40,0.1,0.5,4,0.0933063912775092
"125",472,9,"unif",15,26,0.1,0.5,1,0.094880307946651
"126",472,9,"unif",15,15,0.1,0.5,2,0.0998579320540854
"127",472,9,"unif",15,36,0.1,0.5,5,0.107777265625187
"128",472,9,"unif",15,24,0.1,0.5,0,0.0949799482651323
"129",472,9,"unif",15,51,0.1,0.5,5,0.105196069078771
"130",472,9,"unif",15,177,0.1,0.5,23,0.0923367542966569
"131",472,9,"unif",15,165,0.1,0.5,16,0.0980079620820407
"132",472,9,"unif",15,82,0.1,0.5,4,0.0989230386880965
"133",472,9,"unif",15,184,0.1,0.5,19,0.106255215118402
"134",472,9,"unif",15,84,0.1,0.5,9,0.0939654639130346
