"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",72,1,"beta",30,50,0.001,0.5,0,0.00100012371430518
"2",72,1,"beta",30,41,0.001,0.5,0,0.00099983590703945
"3",72,1,"beta",30,43,0.001,0.5,0,0.000999975906435825
"4",72,1,"beta",30,40,0.001,0.5,0,0.000999335989665941
"5",72,1,"beta",30,16,0.001,0.5,0,0.000999788761443504
"6",72,1,"beta",30,23,0.001,0.5,0,0.00100043609955324
"7",72,1,"beta",30,18,0.001,0.5,0,0.00100046248041979
"8",72,1,"beta",30,5,0.001,0.5,0,0.00100067093161237
"9",72,1,"beta",30,12,0.001,0.5,0,0.00100013580771611
"10",72,1,"beta",30,21,0.001,0.5,0,0.0009998392145673
"11",72,1,"beta",30,41,0.001,0.5,0,0.000999204575387341
"12",72,1,"beta",30,15,0.001,0.5,0,0.00099983240437048
"13",72,1,"beta",30,20,0.001,0.5,0,0.00100098502092585
"14",72,1,"beta",30,8,0.001,0.5,0,0.000999608618841805
"15",72,1,"beta",30,47,0.001,0.5,0,0.000999949713274274
"16",72,1,"beta",30,139,0.001,0.5,0,0.00100041175425378
"17",72,1,"beta",30,145,0.001,0.5,0,0.00100041918699632
"18",72,1,"beta",30,182,0.001,0.5,0,0.000999855748699893
"19",72,1,"beta",30,174,0.001,0.5,0,0.000999801905146507
"20",72,1,"beta",30,165,0.001,0.5,0,0.00100042382915322
"21",72,1,"beta",30,53,0.001,0.5,0,0.000999834349406409
"22",72,1,"beta",30,67,0.001,0.5,0,0.0010004456268683
"23",72,1,"beta",30,131,0.001,0.5,0,0.000999923293182718
"24",72,1,"beta",30,197,0.001,0.5,0,0.000999798366051579
"25",72,1,"beta",30,152,0.001,0.5,0,0.0010007735581373
"26",72,1,"beta",30,106,0.001,0.5,0,0.00100080792020713
"27",72,1,"beta",30,95,0.001,0.5,0,0.000999718803720459
"28",72,1,"beta",30,285,0.001,0.5,0,0.000999869295678339
"29",72,1,"beta",30,337,0.001,0.5,1,0.00100038241246274
"30",72,1,"beta",30,351,0.001,0.5,0,0.00100075817200855
"31",72,2,"beta",30,27,0.001,0.5,0,0.00100064699915515
"32",72,2,"beta",30,16,0.001,0.5,0,0.000999734807729358
"33",72,2,"beta",30,39,0.001,0.5,0,0.00100069512413862
"34",72,2,"beta",30,13,0.001,0.5,0,0.000999867825846699
"35",72,2,"beta",30,40,0.001,0.5,0,0.000999674253496501
"36",72,2,"beta",30,23,0.001,0.5,0,0.000999440479632507
"37",72,2,"beta",30,22,0.001,0.5,0,0.00100001188540089
"38",72,2,"beta",30,14,0.001,0.5,0,0.00100007169312011
"39",72,2,"beta",30,14,0.001,0.5,0,0.000999926364268462
"40",72,2,"beta",30,22,0.001,0.5,0,0.00100054029372748
"41",72,2,"beta",30,44,0.001,0.5,0,0.00100002745187942
"42",72,2,"beta",30,18,0.001,0.5,0,0.000999859562208091
"43",72,2,"beta",30,16,0.001,0.5,0,0.000999487464269408
"44",72,2,"beta",30,37,0.001,0.5,0,0.00100081546339185
"45",72,2,"beta",30,37,0.001,0.5,0,0.00100006795635597
"46",72,2,"beta",30,146,0.001,0.5,0,0.00100070411470144
"47",72,2,"beta",30,148,0.001,0.5,0,0.00099928498872911
"48",72,2,"beta",30,169,0.001,0.5,0,0.000999812524561371
"49",72,2,"beta",30,143,0.001,0.5,0,0.00099980058775385
"50",72,2,"beta",30,133,0.001,0.5,0,0.00100038283974382
"51",72,2,"beta",30,91,0.001,0.5,0,0.000999226587737488
"52",72,2,"beta",30,134,0.001,0.5,0,0.00100037677309175
"53",72,2,"beta",30,134,0.001,0.5,0,0.000999928441778897
"54",72,2,"beta",30,91,0.001,0.5,0,0.000999197263715235
"55",72,2,"beta",30,165,0.001,0.5,0,0.000999727061349291
"56",72,2,"beta",30,200,0.001,0.5,0,0.00100064090639615
"57",72,2,"beta",30,126,0.001,0.5,0,0.000999513365613445
"58",72,2,"beta",30,291,0.001,0.5,0,0.00100032821911419
"59",72,2,"beta",30,781,0.001,0.5,1,0.000999989871101727
"60",72,2,"beta",30,628,0.001,0.5,1,0.00100010020367628
"61",72,3,"beta",30,23,0.001,0.5,0,0.000999632019117011
"62",72,3,"beta",30,28,0.001,0.5,0,0.00100006191140906
"63",72,3,"beta",30,16,0.001,0.5,0,0.000999142803298138
"64",72,3,"beta",30,7,0.001,0.5,0,0.000999320269669141
"65",72,3,"beta",30,47,0.001,0.5,0,0.000999980217844395
"66",72,3,"beta",30,37,0.001,0.5,0,0.000999579951366697
"67",72,3,"beta",30,40,0.001,0.5,0,0.00100007644332226
"68",72,3,"beta",30,31,0.001,0.5,0,0.000999808817956633
"69",72,3,"beta",30,32,0.001,0.5,0,0.00100015119557109
"70",72,3,"beta",30,23,0.001,0.5,0,0.00100101281314675
"71",72,3,"beta",30,12,0.001,0.5,0,0.000999222429703345
"72",72,3,"beta",30,33,0.001,0.5,0,0.000999889040580196
"73",72,3,"beta",30,30,0.001,0.5,0,0.000999507415079542
"74",72,3,"beta",30,13,0.001,0.5,0,0.00100077339897396
"75",72,3,"beta",30,37,0.001,0.5,0,0.00100027691300664
"76",72,3,"beta",30,139,0.001,0.5,0,0.000999619127317992
"77",72,3,"beta",30,179,0.001,0.5,0,0.00100022919002514
"78",72,3,"beta",30,139,0.001,0.5,0,0.00100035006124582
"79",72,3,"beta",30,119,0.001,0.5,0,0.000999071032827284
"80",72,3,"beta",30,51,0.001,0.5,0,0.000999846177400942
"81",72,3,"beta",30,160,0.001,0.5,0,0.00099968173015094
"82",72,3,"beta",30,143,0.001,0.5,0,0.000999250448450783
"83",72,3,"beta",30,164,0.001,0.5,0,0.000999412139862867
"84",72,3,"beta",30,166,0.001,0.5,0,0.000999814156640593
"85",72,3,"beta",30,84,0.001,0.5,1,0.000999622062116211
"86",72,3,"beta",30,108,0.001,0.5,0,0.000999795463626211
"87",72,3,"beta",30,64,0.001,0.5,1,0.00100106846613948
"88",72,3,"beta",30,691,0.001,0.5,1,0.00100069174130052
"89",72,3,"beta",30,510,0.001,0.5,0,0.00100031597085118
"90",72,3,"beta",30,934,0.001,0.5,1,0.000999688573557709
"91",72,4,"beta",30,31,0.001,0.5,0,0.000999993167851911
"92",72,4,"beta",30,50,0.001,0.5,0,0.000999948925456344
"93",72,4,"beta",30,35,0.001,0.5,0,0.00100014050475539
"94",72,4,"beta",30,50,0.001,0.5,0,0.000999179647940052
"95",72,4,"beta",30,19,0.001,0.5,0,0.000999345159475115
"96",72,4,"beta",30,43,0.001,0.5,0,0.00100025253919729
"97",72,4,"beta",30,32,0.001,0.5,0,0.000999567729580872
"98",72,4,"beta",30,29,0.001,0.5,0,0.00100070249970728
"99",72,4,"beta",30,42,0.001,0.5,0,0.000999812819574253
"100",72,4,"beta",30,15,0.001,0.5,0,0.00100018868678891
"101",72,4,"beta",30,41,0.001,0.5,0,0.00100077307776933
"102",72,4,"beta",30,32,0.001,0.5,0,0.00100056645734398
"103",72,4,"beta",30,22,0.001,0.5,0,0.00100060777691452
"104",72,4,"beta",30,11,0.001,0.5,0,0.000999812128168587
"105",72,4,"beta",30,24,0.001,0.5,0,0.00100034246435734
"106",72,4,"beta",30,150,0.001,0.5,0,0.00100079097328168
"107",72,4,"beta",30,111,0.001,0.5,0,0.000999736366513527
"108",72,4,"beta",30,101,0.001,0.5,0,0.00100057195603277
"109",72,4,"beta",30,101,0.001,0.5,0,0.00100016684342874
"110",72,4,"beta",30,175,0.001,0.5,0,0.00100001814881319
"111",72,4,"beta",30,72,0.001,0.5,0,0.00100037680363005
"112",72,4,"beta",30,183,0.001,0.5,0,0.00100082054381492
"113",72,4,"beta",30,70,0.001,0.5,0,0.00100032173648266
"114",72,4,"beta",30,99,0.001,0.5,1,0.00100012652715951
"115",72,4,"beta",30,147,0.001,0.5,0,0.000999451454176032
"116",72,4,"beta",30,78,0.001,0.5,1,0.000998748989775888
"117",72,4,"beta",30,176,0.001,0.5,0,0.00100070341694723
"118",72,4,"beta",30,635,0.001,0.5,1,0.00100016915351606
"119",72,4,"beta",30,464,0.001,0.5,3,0.000999820286918938
"120",72,4,"beta",30,886,0.001,0.5,0,0.000999654051552727
"121",72,5,"beta",30,16,0.001,0.5,0,0.00100008928914729
"122",72,5,"beta",30,23,0.001,0.5,0,0.000999973666970559
"123",72,5,"beta",30,8,0.001,0.5,0,0.000999908206467276
