"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",98,1,"unif",5,45,0.002,0.5,0,0.00199657247255303
"2",98,1,"unif",5,39,0.002,0.5,0,0.00199702523010537
"3",98,1,"unif",5,21,0.002,0.5,0,0.00199834949320712
"4",98,1,"unif",5,18,0.002,0.5,0,0.00199812100269934
"5",98,1,"unif",5,9,0.002,0.5,0,0.00199779602271565
"6",98,2,"unif",5,43,0.002,0.5,0,0.00199963375668028
"7",98,2,"unif",5,27,0.002,0.5,0,0.00200052220018474
"8",98,2,"unif",5,24,0.002,0.5,1,0.00199973243750467
"9",98,2,"unif",5,12,0.002,0.5,0,0.00199841728905518
"10",98,2,"unif",5,8,0.002,0.5,0,0.00200240625146667
"11",98,3,"unif",5,25,0.002,0.5,0,0.00200263954094267
"12",98,3,"unif",5,11,0.002,0.5,0,0.00199853400534295
"13",98,3,"unif",5,19,0.002,0.5,0,0.00200341182188429
"14",98,3,"unif",5,19,0.002,0.5,0,0.0020009023919243
"15",98,3,"unif",5,29,0.002,0.5,0,0.00199733736362486
"16",98,4,"unif",5,28,0.002,0.5,0,0.00200284157649618
"17",98,4,"unif",5,6,0.002,0.5,0,0.00199753142928692
"18",98,4,"unif",5,32,0.002,0.5,0,0.00199944335912407
"19",98,4,"unif",5,33,0.002,0.5,0,0.00200148328774691
"20",98,4,"unif",5,46,0.002,0.5,0,0.00199691391937519
"21",98,5,"unif",5,8,0.002,0.5,0,0.00200240427242769
"22",98,5,"unif",5,14,0.002,0.5,0,0.00199726009335851
"23",98,5,"unif",5,5,0.002,0.5,0,0.00200227005030824
"24",98,5,"unif",5,15,0.002,0.5,0,0.00200190233190395
"25",98,5,"unif",5,50,0.002,0.5,0,0.00199834493863455
"26",98,6,"unif",5,12,0.002,0.5,0,0.00199698395770695
"27",98,6,"unif",5,49,0.002,0.5,0,0.002002319359632
"28",98,6,"unif",5,6,0.002,0.5,0,0.00199683994881214
"29",98,6,"unif",5,8,0.002,0.5,0,0.00200145706796458
"30",98,6,"unif",5,48,0.002,0.5,0,0.00200096512208807
"31",98,7,"unif",5,6,0.002,0.5,0,0.00200331638440639
"32",98,7,"unif",5,13,0.002,0.5,0,0.00199730809826347
"33",98,7,"unif",5,37,0.002,0.5,0,0.0019985951150562
"34",98,7,"unif",5,38,0.002,0.5,0,0.00199791842915667
"35",98,7,"unif",5,13,0.002,0.5,0,0.00200184634986473
"36",98,8,"unif",5,13,0.002,0.5,0,0.00199680027496644
"37",98,8,"unif",5,24,0.002,0.5,0,0.00199963910233548
"38",98,8,"unif",5,31,0.002,0.5,0,0.00199692141119439
"39",98,8,"unif",5,22,0.002,0.5,0,0.00199838064532055
"40",98,8,"unif",5,27,0.002,0.5,0,0.00199923674658883
"41",98,9,"unif",5,7,0.002,0.5,0,0.00199692709993296
"42",98,9,"unif",5,19,0.002,0.5,0,0.0019981953320041
