"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",130,1,"beta",15,40,0.002,0.5,0,0.00199935672739815
"2",130,1,"beta",15,46,0.002,0.5,0,0.00199895096645316
"3",130,1,"beta",15,19,0.002,0.5,0,0.00199926419116749
"4",130,1,"beta",15,50,0.002,0.5,0,0.00199565329881819
"5",130,1,"beta",15,44,0.002,0.5,0,0.00200010962423543
"6",130,1,"beta",15,38,0.002,0.5,0,0.00200370659595281
"7",130,1,"beta",15,18,0.002,0.5,1,0.00199981677921826
"8",130,1,"beta",15,16,0.002,0.5,0,0.00199606615562504
"9",130,1,"beta",15,43,0.002,0.5,0,0.00200003958441539
"10",130,1,"beta",15,15,0.002,0.5,0,0.00199653365661232
"11",130,1,"beta",15,43,0.002,0.5,0,0.00200038105693682
"12",130,1,"beta",15,13,0.002,0.5,0,0.00199743319765778
"13",130,1,"beta",15,17,0.002,0.5,0,0.00199886912453235
"14",130,1,"beta",15,16,0.002,0.5,0,0.00199548221723304
"15",130,1,"beta",15,48,0.002,0.5,0,0.00200240629650036
"16",130,2,"beta",15,38,0.002,0.5,0,0.00200279918027477
"17",130,2,"beta",15,7,0.002,0.5,0,0.00199599647218618
"18",130,2,"beta",15,41,0.002,0.5,0,0.00199919967059424
"19",130,2,"beta",15,48,0.002,0.5,0,0.00199981545440293
"20",130,2,"beta",15,45,0.002,0.5,0,0.0019993938699878
"21",130,2,"beta",15,29,0.002,0.5,0,0.0020026170580996
"22",130,2,"beta",15,16,0.002,0.5,0,0.00199846809189691
"23",130,2,"beta",15,33,0.002,0.5,0,0.00200296465432012
"24",130,2,"beta",15,35,0.002,0.5,0,0.00200244929816192
"25",130,2,"beta",15,49,0.002,0.5,0,0.00199891764726746
"26",130,2,"beta",15,17,0.002,0.5,0,0.00199789123932222
"27",130,2,"beta",15,37,0.002,0.5,0,0.00200017593797529
"28",130,2,"beta",15,14,0.002,0.5,0,0.0020008773477047
"29",130,2,"beta",15,31,0.002,0.5,0,0.00200085549165076
"30",130,2,"beta",15,48,0.002,0.5,0,0.00199710481443668
"31",130,3,"beta",15,15,0.002,0.5,0,0.00200337819103593
"32",130,3,"beta",15,28,0.002,0.5,0,0.00200049429725802
"33",130,3,"beta",15,17,0.002,0.5,0,0.0019978540859235
"34",130,3,"beta",15,22,0.002,0.5,0,0.00199811489270626
"35",130,3,"beta",15,37,0.002,0.5,1,0.00199808354100117
"36",130,3,"beta",15,33,0.002,0.5,0,0.00199841390460204
"37",130,3,"beta",15,30,0.002,0.5,0,0.00199962200908651
"38",130,3,"beta",15,17,0.002,0.5,0,0.00199858842639155
"39",130,3,"beta",15,20,0.002,0.5,0,0.0019997606229704
"40",130,3,"beta",15,11,0.002,0.5,0,0.00199725748825127
"41",130,3,"beta",15,28,0.002,0.5,0,0.00200125390843224
"42",130,3,"beta",15,24,0.002,0.5,0,0.00199996529861306
"43",130,3,"beta",15,11,0.002,0.5,0,0.0019986825806689
"44",130,3,"beta",15,13,0.002,0.5,0,0.00199783833621301
"45",130,3,"beta",15,46,0.002,0.5,0,0.00199778717024021
"46",130,4,"beta",15,23,0.002,0.5,0,0.00200045194320497
"47",130,4,"beta",15,49,0.002,0.5,0,0.0020010380228361
"48",130,4,"beta",15,39,0.002,0.5,0,0.00200208512871841
"49",130,4,"beta",15,16,0.002,0.5,0,0.00199846791751358
"50",130,4,"beta",15,15,0.002,0.5,0,0.00199966533872696
"51",130,4,"beta",15,25,0.002,0.5,0,0.0019986869375137
"52",130,4,"beta",15,13,0.002,0.5,0,0.00199862974668864
"53",130,4,"beta",15,20,0.002,0.5,0,0.00199670329537771
"54",130,4,"beta",15,28,0.002,0.5,0,0.00199960083490067
"55",130,4,"beta",15,36,0.002,0.5,0,0.00199769438048634
"56",130,4,"beta",15,24,0.002,0.5,0,0.0020002094057758
"57",130,4,"beta",15,10,0.002,0.5,0,0.00200102455230854
"58",130,4,"beta",15,5,0.002,0.5,0,0.00200108265750929
"59",130,4,"beta",15,22,0.002,0.5,0,0.00200106669872323
"60",130,4,"beta",15,49,0.002,0.5,0,0.00200603162475767
