"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",384,1,"NA",30,24,0.05,0,1,0.05
"2",384,1,"NA",30,20,0.05,0,0,0.05
"3",384,1,"NA",30,9,0.05,0,1,0.05
"4",384,1,"NA",30,49,0.05,0,0,0.05
"5",384,1,"NA",30,12,0.05,0,0,0.05
"6",384,1,"NA",30,19,0.05,0,1,0.05
"7",384,1,"NA",30,19,0.05,0,2,0.05
"8",384,1,"NA",30,34,0.05,0,0,0.05
"9",384,1,"NA",30,27,0.05,0,3,0.05
"10",384,1,"NA",30,7,0.05,0,1,0.05
"11",384,1,"NA",30,47,0.05,0,3,0.05
"12",384,1,"NA",30,41,0.05,0,1,0.05
"13",384,1,"NA",30,11,0.05,0,0,0.05
"14",384,1,"NA",30,21,0.05,0,1,0.05
"15",384,1,"NA",30,40,0.05,0,3,0.05
"16",384,1,"NA",30,124,0.05,0,9,0.05
"17",384,1,"NA",30,147,0.05,0,8,0.05
"18",384,1,"NA",30,72,0.05,0,6,0.05
"19",384,1,"NA",30,58,0.05,0,1,0.05
"20",384,1,"NA",30,172,0.05,0,7,0.05
"21",384,1,"NA",30,139,0.05,0,3,0.05
"22",384,1,"NA",30,117,0.05,0,6,0.05
"23",384,1,"NA",30,121,0.05,0,4,0.05
"24",384,1,"NA",30,51,0.05,0,1,0.05
"25",384,1,"NA",30,63,0.05,0,3,0.05
"26",384,1,"NA",30,57,0.05,0,2,0.05
"27",384,1,"NA",30,103,0.05,0,4,0.05
"28",384,1,"NA",30,230,0.05,0,12,0.05
"29",384,1,"NA",30,892,0.05,0,50,0.05
"30",384,1,"NA",30,569,0.05,0,30,0.05
"31",384,2,"NA",30,24,0.05,0,0,0.05
"32",384,2,"NA",30,33,0.05,0,0,0.05
"33",384,2,"NA",30,17,0.05,0,3,0.05
"34",384,2,"NA",30,19,0.05,0,1,0.05
"35",384,2,"NA",30,45,0.05,0,2,0.05
"36",384,2,"NA",30,48,0.05,0,2,0.05
"37",384,2,"NA",30,29,0.05,0,4,0.05
"38",384,2,"NA",30,34,0.05,0,3,0.05
"39",384,2,"NA",30,9,0.05,0,1,0.05
"40",384,2,"NA",30,18,0.05,0,1,0.05
"41",384,2,"NA",30,37,0.05,0,3,0.05
"42",384,2,"NA",30,11,0.05,0,0,0.05
"43",384,2,"NA",30,18,0.05,0,0,0.05
"44",384,2,"NA",30,45,0.05,0,5,0.05
"45",384,2,"NA",30,32,0.05,0,0,0.05
"46",384,2,"NA",30,174,0.05,0,10,0.05
"47",384,2,"NA",30,156,0.05,0,9,0.05
"48",384,2,"NA",30,89,0.05,0,2,0.05
"49",384,2,"NA",30,124,0.05,0,10,0.05
"50",384,2,"NA",30,199,0.05,0,10,0.05
"51",384,2,"NA",30,161,0.05,0,11,0.05
"52",384,2,"NA",30,175,0.05,0,8,0.05
"53",384,2,"NA",30,162,0.05,0,11,0.05
"54",384,2,"NA",30,99,0.05,0,7,0.05
"55",384,2,"NA",30,163,0.05,0,6,0.05
"56",384,2,"NA",30,58,0.05,0,2,0.05
"57",384,2,"NA",30,102,0.05,0,7,0.05
"58",384,2,"NA",30,609,0.05,0,31,0.05
"59",384,2,"NA",30,341,0.05,0,22,0.05
"60",384,2,"NA",30,282,0.05,0,14,0.05
"61",384,3,"NA",30,48,0.05,0,4,0.05
"62",384,3,"NA",30,44,0.05,0,1,0.05
"63",384,3,"NA",30,32,0.05,0,3,0.05
"64",384,3,"NA",30,48,0.05,0,2,0.05
"65",384,3,"NA",30,33,0.05,0,2,0.05
"66",384,3,"NA",30,10,0.05,0,1,0.05
"67",384,3,"NA",30,7,0.05,0,1,0.05
"68",384,3,"NA",30,26,0.05,0,3,0.05
"69",384,3,"NA",30,16,0.05,0,0,0.05
"70",384,3,"NA",30,37,0.05,0,0,0.05
"71",384,3,"NA",30,34,0.05,0,2,0.05
"72",384,3,"NA",30,36,0.05,0,1,0.05
"73",384,3,"NA",30,47,0.05,0,0,0.05
"74",384,3,"NA",30,15,0.05,0,0,0.05
"75",384,3,"NA",30,20,0.05,0,1,0.05
"76",384,3,"NA",30,86,0.05,0,5,0.05
"77",384,3,"NA",30,114,0.05,0,5,0.05
"78",384,3,"NA",30,199,0.05,0,10,0.05
"79",384,3,"NA",30,170,0.05,0,7,0.05
"80",384,3,"NA",30,168,0.05,0,11,0.05
"81",384,3,"NA",30,65,0.05,0,2,0.05
"82",384,3,"NA",30,81,0.05,0,3,0.05
"83",384,3,"NA",30,148,0.05,0,7,0.05
"84",384,3,"NA",30,159,0.05,0,9,0.05
"85",384,3,"NA",30,93,0.05,0,3,0.05
"86",384,3,"NA",30,140,0.05,0,9,0.05
"87",384,3,"NA",30,188,0.05,0,8,0.05
"88",384,3,"NA",30,466,0.05,0,19,0.05
"89",384,3,"NA",30,952,0.05,0,42,0.05
"90",384,3,"NA",30,717,0.05,0,40,0.05
"91",384,4,"NA",30,15,0.05,0,1,0.05
"92",384,4,"NA",30,42,0.05,0,3,0.05
"93",384,4,"NA",30,6,0.05,0,0,0.05
"94",384,4,"NA",30,33,0.05,0,2,0.05
"95",384,4,"NA",30,33,0.05,0,1,0.05
"96",384,4,"NA",30,30,0.05,0,1,0.05
"97",384,4,"NA",30,9,0.05,0,2,0.05
"98",384,4,"NA",30,39,0.05,0,2,0.05
"99",384,4,"NA",30,26,0.05,0,1,0.05
"100",384,4,"NA",30,43,0.05,0,3,0.05
"101",384,4,"NA",30,48,0.05,0,1,0.05
"102",384,4,"NA",30,15,0.05,0,0,0.05
"103",384,4,"NA",30,17,0.05,0,0,0.05
"104",384,4,"NA",30,41,0.05,0,3,0.05
"105",384,4,"NA",30,27,0.05,0,0,0.05
"106",384,4,"NA",30,131,0.05,0,7,0.05
"107",384,4,"NA",30,81,0.05,0,5,0.05
"108",384,4,"NA",30,56,0.05,0,3,0.05
"109",384,4,"NA",30,56,0.05,0,1,0.05
"110",384,4,"NA",30,135,0.05,0,4,0.05
"111",384,4,"NA",30,199,0.05,0,10,0.05
"112",384,4,"NA",30,191,0.05,0,7,0.05
"113",384,4,"NA",30,126,0.05,0,7,0.05
"114",384,4,"NA",30,91,0.05,0,5,0.05
"115",384,4,"NA",30,191,0.05,0,6,0.05
"116",384,4,"NA",30,108,0.05,0,5,0.05
"117",384,4,"NA",30,139,0.05,0,7,0.05
"118",384,4,"NA",30,696,0.05,0,47,0.05
"119",384,4,"NA",30,662,0.05,0,36,0.05
"120",384,4,"NA",30,357,0.05,0,20,0.05
"121",384,5,"NA",30,19,0.05,0,0,0.05
"122",384,5,"NA",30,23,0.05,0,1,0.05
"123",384,5,"NA",30,50,0.05,0,1,0.05
"124",384,5,"NA",30,48,0.05,0,6,0.05
"125",384,5,"NA",30,49,0.05,0,4,0.05
"126",384,5,"NA",30,42,0.05,0,1,0.05
"127",384,5,"NA",30,43,0.05,0,3,0.05
"128",384,5,"NA",30,38,0.05,0,1,0.05
"129",384,5,"NA",30,45,0.05,0,2,0.05
"130",384,5,"NA",30,44,0.05,0,2,0.05
"131",384,5,"NA",30,32,0.05,0,3,0.05
"132",384,5,"NA",30,36,0.05,0,4,0.05
"133",384,5,"NA",30,20,0.05,0,0,0.05
"134",384,5,"NA",30,10,0.05,0,2,0.05
"135",384,5,"NA",30,30,0.05,0,1,0.05
"136",384,5,"NA",30,85,0.05,0,6,0.05
