"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",9,1,"NA",15,29,0.001,0,0,0.001
"2",9,1,"NA",15,31,0.001,0,0,0.001
"3",9,1,"NA",15,9,0.001,0,0,0.001
"4",9,1,"NA",15,28,0.001,0,0,0.001
"5",9,1,"NA",15,8,0.001,0,0,0.001
"6",9,1,"NA",15,38,0.001,0,0,0.001
"7",9,1,"NA",15,31,0.001,0,0,0.001
"8",9,1,"NA",15,30,0.001,0,0,0.001
"9",9,1,"NA",15,25,0.001,0,0,0.001
"10",9,1,"NA",15,20,0.001,0,0,0.001
"11",9,1,"NA",15,6,0.001,0,0,0.001
"12",9,1,"NA",15,27,0.001,0,0,0.001
"13",9,1,"NA",15,7,0.001,0,0,0.001
"14",9,1,"NA",15,26,0.001,0,0,0.001
"15",9,1,"NA",15,7,0.001,0,0,0.001
"16",9,2,"NA",15,39,0.001,0,0,0.001
"17",9,2,"NA",15,10,0.001,0,0,0.001
"18",9,2,"NA",15,41,0.001,0,0,0.001
"19",9,2,"NA",15,16,0.001,0,0,0.001
"20",9,2,"NA",15,17,0.001,0,0,0.001
"21",9,2,"NA",15,30,0.001,0,0,0.001
"22",9,2,"NA",15,45,0.001,0,0,0.001
"23",9,2,"NA",15,38,0.001,0,0,0.001
"24",9,2,"NA",15,16,0.001,0,0,0.001
"25",9,2,"NA",15,29,0.001,0,0,0.001
"26",9,2,"NA",15,37,0.001,0,0,0.001
"27",9,2,"NA",15,17,0.001,0,0,0.001
"28",9,2,"NA",15,39,0.001,0,0,0.001
"29",9,2,"NA",15,39,0.001,0,0,0.001
"30",9,2,"NA",15,19,0.001,0,0,0.001
"31",9,3,"NA",15,16,0.001,0,0,0.001
"32",9,3,"NA",15,19,0.001,0,0,0.001
"33",9,3,"NA",15,37,0.001,0,0,0.001
"34",9,3,"NA",15,37,0.001,0,1,0.001
"35",9,3,"NA",15,49,0.001,0,0,0.001
"36",9,3,"NA",15,39,0.001,0,0,0.001
"37",9,3,"NA",15,24,0.001,0,0,0.001
"38",9,3,"NA",15,17,0.001,0,0,0.001
"39",9,3,"NA",15,14,0.001,0,0,0.001
"40",9,3,"NA",15,14,0.001,0,0,0.001
"41",9,3,"NA",15,26,0.001,0,0,0.001
"42",9,3,"NA",15,38,0.001,0,0,0.001
"43",9,3,"NA",15,39,0.001,0,0,0.001
"44",9,3,"NA",15,30,0.001,0,0,0.001
"45",9,3,"NA",15,35,0.001,0,0,0.001
"46",9,4,"NA",15,49,0.001,0,0,0.001
"47",9,4,"NA",15,35,0.001,0,0,0.001
"48",9,4,"NA",15,21,0.001,0,0,0.001
"49",9,4,"NA",15,19,0.001,0,0,0.001
"50",9,4,"NA",15,36,0.001,0,0,0.001
"51",9,4,"NA",15,45,0.001,0,0,0.001
"52",9,4,"NA",15,26,0.001,0,0,0.001
"53",9,4,"NA",15,39,0.001,0,0,0.001
"54",9,4,"NA",15,34,0.001,0,0,0.001
"55",9,4,"NA",15,26,0.001,0,0,0.001
"56",9,4,"NA",15,28,0.001,0,0,0.001
"57",9,4,"NA",15,40,0.001,0,0,0.001
"58",9,4,"NA",15,42,0.001,0,0,0.001
"59",9,4,"NA",15,12,0.001,0,0,0.001
"60",9,4,"NA",15,7,0.001,0,0,0.001
"61",9,5,"NA",15,18,0.001,0,0,0.001
"62",9,5,"NA",15,11,0.001,0,0,0.001
"63",9,5,"NA",15,13,0.001,0,0,0.001
"64",9,5,"NA",15,11,0.001,0,0,0.001
"65",9,5,"NA",15,29,0.001,0,0,0.001
"66",9,5,"NA",15,16,0.001,0,0,0.001
"67",9,5,"NA",15,39,0.001,0,0,0.001
"68",9,5,"NA",15,45,0.001,0,0,0.001
"69",9,5,"NA",15,35,0.001,0,0,0.001
"70",9,5,"NA",15,22,0.001,0,0,0.001
"71",9,5,"NA",15,44,0.001,0,0,0.001
"72",9,5,"NA",15,5,0.001,0,0,0.001
"73",9,5,"NA",15,49,0.001,0,0,0.001
"74",9,5,"NA",15,15,0.001,0,0,0.001
"75",9,5,"NA",15,26,0.001,0,0,0.001
"76",9,6,"NA",15,44,0.001,0,0,0.001
"77",9,6,"NA",15,24,0.001,0,0,0.001
"78",9,6,"NA",15,19,0.001,0,0,0.001
"79",9,6,"NA",15,27,0.001,0,0,0.001
"80",9,6,"NA",15,39,0.001,0,0,0.001
"81",9,6,"NA",15,19,0.001,0,0,0.001
"82",9,6,"NA",15,20,0.001,0,0,0.001
"83",9,6,"NA",15,27,0.001,0,0,0.001
"84",9,6,"NA",15,9,0.001,0,0,0.001
"85",9,6,"NA",15,40,0.001,0,0,0.001
"86",9,6,"NA",15,43,0.001,0,0,0.001
"87",9,6,"NA",15,25,0.001,0,0,0.001
"88",9,6,"NA",15,27,0.001,0,0,0.001
"89",9,6,"NA",15,5,0.001,0,0,0.001
"90",9,6,"NA",15,31,0.001,0,0,0.001
"91",9,7,"NA",15,46,0.001,0,0,0.001
"92",9,7,"NA",15,6,0.001,0,0,0.001
"93",9,7,"NA",15,41,0.001,0,0,0.001
"94",9,7,"NA",15,6,0.001,0,0,0.001
"95",9,7,"NA",15,21,0.001,0,0,0.001
"96",9,7,"NA",15,39,0.001,0,0,0.001
"97",9,7,"NA",15,40,0.001,0,0,0.001
"98",9,7,"NA",15,23,0.001,0,0,0.001
"99",9,7,"NA",15,6,0.001,0,0,0.001
"100",9,7,"NA",15,35,0.001,0,0,0.001
"101",9,7,"NA",15,22,0.001,0,0,0.001
"102",9,7,"NA",15,41,0.001,0,0,0.001
"103",9,7,"NA",15,30,0.001,0,0,0.001
"104",9,7,"NA",15,30,0.001,0,0,0.001
"105",9,7,"NA",15,50,0.001,0,0,0.001
"106",9,8,"NA",15,17,0.001,0,0,0.001
"107",9,8,"NA",15,22,0.001,0,0,0.001
"108",9,8,"NA",15,50,0.001,0,0,0.001
"109",9,8,"NA",15,7,0.001,0,0,0.001
"110",9,8,"NA",15,32,0.001,0,0,0.001
"111",9,8,"NA",15,24,0.001,0,0,0.001
