"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",86,1,"NA",15,159,0.002,0,0,0.002
"2",86,1,"NA",15,164,0.002,0,1,0.002
"3",86,1,"NA",15,85,0.002,0,0,0.002
"4",86,1,"NA",15,90,0.002,0,0,0.002
"5",86,1,"NA",15,112,0.002,0,0,0.002
"6",86,1,"NA",15,78,0.002,0,1,0.002
"7",86,1,"NA",15,58,0.002,0,0,0.002
"8",86,1,"NA",15,99,0.002,0,0,0.002
"9",86,1,"NA",15,108,0.002,0,0,0.002
"10",86,1,"NA",15,53,0.002,0,0,0.002
"11",86,1,"NA",15,114,0.002,0,0,0.002
"12",86,1,"NA",15,173,0.002,0,0,0.002
"13",86,1,"NA",15,125,0.002,0,0,0.002
"14",86,1,"NA",15,166,0.002,0,0,0.002
"15",86,1,"NA",15,86,0.002,0,0,0.002
"16",86,2,"NA",15,175,0.002,0,1,0.002
"17",86,2,"NA",15,91,0.002,0,0,0.002
"18",86,2,"NA",15,146,0.002,0,0,0.002
"19",86,2,"NA",15,120,0.002,0,0,0.002
"20",86,2,"NA",15,104,0.002,0,0,0.002
"21",86,2,"NA",15,64,0.002,0,0,0.002
"22",86,2,"NA",15,110,0.002,0,0,0.002
"23",86,2,"NA",15,168,0.002,0,0,0.002
"24",86,2,"NA",15,124,0.002,0,0,0.002
"25",86,2,"NA",15,155,0.002,0,0,0.002
"26",86,2,"NA",15,175,0.002,0,0,0.002
"27",86,2,"NA",15,164,0.002,0,1,0.002
"28",86,2,"NA",15,73,0.002,0,1,0.002
"29",86,2,"NA",15,167,0.002,0,0,0.002
"30",86,2,"NA",15,56,0.002,0,0,0.002
"31",86,3,"NA",15,67,0.002,0,0,0.002
"32",86,3,"NA",15,145,0.002,0,0,0.002
"33",86,3,"NA",15,108,0.002,0,1,0.002
"34",86,3,"NA",15,54,0.002,0,0,0.002
"35",86,3,"NA",15,125,0.002,0,0,0.002
"36",86,3,"NA",15,164,0.002,0,0,0.002
"37",86,3,"NA",15,107,0.002,0,0,0.002
"38",86,3,"NA",15,59,0.002,0,0,0.002
"39",86,3,"NA",15,119,0.002,0,1,0.002
"40",86,3,"NA",15,59,0.002,0,0,0.002
"41",86,3,"NA",15,122,0.002,0,1,0.002
"42",86,3,"NA",15,189,0.002,0,0,0.002
"43",86,3,"NA",15,172,0.002,0,1,0.002
"44",86,3,"NA",15,161,0.002,0,0,0.002
"45",86,3,"NA",15,150,0.002,0,0,0.002
"46",86,4,"NA",15,60,0.002,0,1,0.002
"47",86,4,"NA",15,76,0.002,0,0,0.002
"48",86,4,"NA",15,93,0.002,0,1,0.002
"49",86,4,"NA",15,52,0.002,0,0,0.002
"50",86,4,"NA",15,199,0.002,0,0,0.002
"51",86,4,"NA",15,162,0.002,0,0,0.002
"52",86,4,"NA",15,186,0.002,0,0,0.002
"53",86,4,"NA",15,194,0.002,0,0,0.002
"54",86,4,"NA",15,184,0.002,0,0,0.002
"55",86,4,"NA",15,74,0.002,0,0,0.002
"56",86,4,"NA",15,170,0.002,0,2,0.002
"57",86,4,"NA",15,75,0.002,0,2,0.002
"58",86,4,"NA",15,134,0.002,0,0,0.002
"59",86,4,"NA",15,89,0.002,0,0,0.002
"60",86,4,"NA",15,127,0.002,0,0,0.002
"61",86,5,"NA",15,76,0.002,0,0,0.002
"62",86,5,"NA",15,101,0.002,0,0,0.002
"63",86,5,"NA",15,181,0.002,0,0,0.002
"64",86,5,"NA",15,52,0.002,0,0,0.002
"65",86,5,"NA",15,171,0.002,0,1,0.002
"66",86,5,"NA",15,128,0.002,0,0,0.002
"67",86,5,"NA",15,52,0.002,0,0,0.002
"68",86,5,"NA",15,155,0.002,0,0,0.002
"69",86,5,"NA",15,147,0.002,0,1,0.002
"70",86,5,"NA",15,131,0.002,0,1,0.002
"71",86,5,"NA",15,84,0.002,0,1,0.002
"72",86,5,"NA",15,175,0.002,0,0,0.002
"73",86,5,"NA",15,70,0.002,0,0,0.002
"74",86,5,"NA",15,199,0.002,0,0,0.002
"75",86,5,"NA",15,94,0.002,0,0,0.002
"76",86,6,"NA",15,175,0.002,0,0,0.002
"77",86,6,"NA",15,57,0.002,0,0,0.002
"78",86,6,"NA",15,64,0.002,0,0,0.002
"79",86,6,"NA",15,72,0.002,0,0,0.002
"80",86,6,"NA",15,74,0.002,0,0,0.002
"81",86,6,"NA",15,92,0.002,0,0,0.002
"82",86,6,"NA",15,185,0.002,0,0,0.002
