"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",569,1,"beta",30,8,0.2,0.1,3,0.199979377549896
"2",569,1,"beta",30,25,0.2,0.1,6,0.202504268906925
"3",569,1,"beta",30,39,0.2,0.1,8,0.204634063596662
"4",569,1,"beta",30,28,0.2,0.1,6,0.198084076219005
"5",569,1,"beta",30,15,0.2,0.1,3,0.201437442316581
"6",569,1,"beta",30,27,0.2,0.1,9,0.203469651291466
"7",569,1,"beta",30,25,0.2,0.1,12,0.194492693422683
"8",569,1,"beta",30,50,0.2,0.1,12,0.197327951832363
"9",569,1,"beta",30,5,0.2,0.1,0,0.203769926527354
"10",569,1,"beta",30,44,0.2,0.1,13,0.198886258426417
"11",569,1,"beta",30,6,0.2,0.1,0,0.201416088569649
"12",569,1,"beta",30,32,0.2,0.1,6,0.196180014279417
"13",569,1,"beta",30,35,0.2,0.1,8,0.197421204231946
"14",569,1,"beta",30,34,0.2,0.1,8,0.204535916772784
"15",569,1,"beta",30,46,0.2,0.1,8,0.203980659641752
"16",569,1,"beta",30,25,0.2,0.1,8,0.202349401457679
"17",569,1,"beta",30,16,0.2,0.1,3,0.199217157966326
"18",569,1,"beta",30,49,0.2,0.1,4,0.199818347323195
"19",569,1,"beta",30,42,0.2,0.1,15,0.195936649373254
"20",569,1,"beta",30,22,0.2,0.1,3,0.201383547087789
"21",569,1,"beta",30,13,0.2,0.1,2,0.206520836677648
"22",569,1,"beta",30,42,0.2,0.1,5,0.196898514051999
"23",569,1,"beta",30,5,0.2,0.1,1,0.202165266869986
"24",569,1,"beta",30,30,0.2,0.1,4,0.198746152997827
"25",569,1,"beta",30,22,0.2,0.1,0,0.195147882759875
"26",569,1,"beta",30,43,0.2,0.1,8,0.200412519562928
"27",569,1,"beta",30,32,0.2,0.1,7,0.197446881504048
"28",569,1,"beta",30,21,0.2,0.1,4,0.201267096144987
"29",569,1,"beta",30,47,0.2,0.1,12,0.203119894142188
"30",569,1,"beta",30,37,0.2,0.1,7,0.197016062206284
"31",569,2,"beta",30,6,0.2,0.1,2,0.200151409171247
"32",569,2,"beta",30,41,0.2,0.1,7,0.201433270459692
"33",569,2,"beta",30,13,0.2,0.1,0,0.20007708662503
"34",569,2,"beta",30,48,0.2,0.1,13,0.204393305870313
"35",569,2,"beta",30,10,0.2,0.1,0,0.201421468534452
"36",569,2,"beta",30,22,0.2,0.1,7,0.205442178490362
"37",569,2,"beta",30,29,0.2,0.1,9,0.192151535197845
"38",569,2,"beta",30,21,0.2,0.1,7,0.200995912036457
"39",569,2,"beta",30,6,0.2,0.1,2,0.199578360466042
"40",569,2,"beta",30,10,0.2,0.1,3,0.195216303998836
"41",569,2,"beta",30,22,0.2,0.1,5,0.208221552518631
"42",569,2,"beta",30,36,0.2,0.1,6,0.201118224192387
"43",569,2,"beta",30,23,0.2,0.1,7,0.199409376771139
"44",569,2,"beta",30,45,0.2,0.1,10,0.206703916865019
"45",569,2,"beta",30,40,0.2,0.1,11,0.200452599878042
"46",569,2,"beta",30,23,0.2,0.1,5,0.210729123464468
"47",569,2,"beta",30,25,0.2,0.1,6,0.201570014810512
"48",569,2,"beta",30,31,0.2,0.1,7,0.201607739112149
"49",569,2,"beta",30,22,0.2,0.1,5,0.203728328391275
"50",569,2,"beta",30,16,0.2,0.1,6,0.203671982255136
"51",569,2,"beta",30,8,0.2,0.1,2,0.204498926702613
"52",569,2,"beta",30,22,0.2,0.1,2,0.198733953873072
"53",569,2,"beta",30,27,0.2,0.1,4,0.202977777928621
"54",569,2,"beta",30,18,0.2,0.1,5,0.19620361183735
"55",569,2,"beta",30,10,0.2,0.1,2,0.198576818123586
"56",569,2,"beta",30,12,0.2,0.1,3,0.204024706266115
"57",569,2,"beta",30,21,0.2,0.1,6,0.199540382465741
"58",569,2,"beta",30,40,0.2,0.1,8,0.200590835160142
"59",569,2,"beta",30,48,0.2,0.1,9,0.20054615515792
"60",569,2,"beta",30,36,0.2,0.1,7,0.199540529578149
"61",569,3,"beta",30,10,0.2,0.1,2,0.197809101686123
"62",569,3,"beta",30,39,0.2,0.1,6,0.191067900794458
"63",569,3,"beta",30,13,0.2,0.1,0,0.193436021726629
"64",569,3,"beta",30,34,0.2,0.1,4,0.20804537581969
"65",569,3,"beta",30,33,0.2,0.1,6,0.205525760106786
"66",569,3,"beta",30,15,0.2,0.1,4,0.196618483466949
"67",569,3,"beta",30,47,0.2,0.1,13,0.199419195087203
"68",569,3,"beta",30,32,0.2,0.1,5,0.204852161357237
"69",569,3,"beta",30,21,0.2,0.1,1,0.203127332987383
"70",569,3,"beta",30,15,0.2,0.1,3,0.19767667924056
