"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",544,1,"unif",15,31,0.2,0.5,9,0.186292589744575
"2",544,1,"unif",15,38,0.2,0.5,6,0.202895005638404
"3",544,1,"unif",15,23,0.2,0.5,4,0.21907259236049
"4",544,1,"unif",15,24,0.2,0.5,4,0.196974220763415
"5",544,1,"unif",15,50,0.2,0.5,8,0.189711914133228
"6",544,1,"unif",15,37,0.2,0.5,7,0.180773721355125
"7",544,1,"unif",15,26,0.2,0.5,5,0.186653702189868
"8",544,1,"unif",15,9,0.2,0.5,3,0.200507071183626
"9",544,1,"unif",15,173,0.2,0.5,31,0.204137284844928
"10",544,1,"unif",15,156,0.2,0.5,33,0.217146309201377
"11",544,1,"unif",15,178,0.2,0.5,43,0.225145362443481
"12",544,1,"unif",15,181,0.2,0.5,32,0.17861500830607
"13",544,1,"unif",15,88,0.2,0.5,15,0.204616315723157
"14",544,1,"unif",15,110,0.2,0.5,27,0.222974312711146
"15",544,1,"unif",15,295,0.2,0.5,54,0.189522040720956
"16",544,2,"unif",15,37,0.2,0.5,10,0.223454668039634
"17",544,2,"unif",15,31,0.2,0.5,8,0.213242981317891
"18",544,2,"unif",15,7,0.2,0.5,2,0.209291301805321
"19",544,2,"unif",15,43,0.2,0.5,9,0.226732701769783
"20",544,2,"unif",15,31,0.2,0.5,5,0.203621551921794
"21",544,2,"unif",15,43,0.2,0.5,10,0.228213266073302
"22",544,2,"unif",15,8,0.2,0.5,2,0.218485493190403
"23",544,2,"unif",15,35,0.2,0.5,5,0.165829297932309
"24",544,2,"unif",15,151,0.2,0.5,35,0.224845043565197
"25",544,2,"unif",15,79,0.2,0.5,15,0.20550297892231
"26",544,2,"unif",15,174,0.2,0.5,41,0.23282859190273
"27",544,2,"unif",15,86,0.2,0.5,25,0.218245180703427
"28",544,2,"unif",15,198,0.2,0.5,35,0.213679048588641
"29",544,2,"unif",15,70,0.2,0.5,10,0.203510410807262
"30",544,2,"unif",15,661,0.2,0.5,121,0.172453661188138
"31",544,3,"unif",15,20,0.2,0.5,5,0.231956948194693
"32",544,3,"unif",15,19,0.2,0.5,3,0.166665175434256
"33",544,3,"unif",15,21,0.2,0.5,3,0.22588636705345
"34",544,3,"unif",15,27,0.2,0.5,5,0.165418964672327
"35",544,3,"unif",15,46,0.2,0.5,12,0.200782999810183
"36",544,3,"unif",15,25,0.2,0.5,3,0.178289036217097
"37",544,3,"unif",15,30,0.2,0.5,6,0.194511334854555
"38",544,3,"unif",15,44,0.2,0.5,6,0.217431274515945
"39",544,3,"unif",15,154,0.2,0.5,29,0.178832086713192
"40",544,3,"unif",15,71,0.2,0.5,12,0.181353948856705
"41",544,3,"unif",15,81,0.2,0.5,17,0.193345353151754
"42",544,3,"unif",15,116,0.2,0.5,32,0.227507129577102
"43",544,3,"unif",15,68,0.2,0.5,12,0.198438622760395
"44",544,3,"unif",15,152,0.2,0.5,32,0.221185830095536
"45",544,3,"unif",15,241,0.2,0.5,49,0.224476751059318
"46",544,4,"unif",15,16,0.2,0.5,4,0.17078267580944
"47",544,4,"unif",15,39,0.2,0.5,11,0.196008647632169
"48",544,4,"unif",15,25,0.2,0.5,4,0.213960411468193
"49",544,4,"unif",15,24,0.2,0.5,7,0.233100817065941
"50",544,4,"unif",15,18,0.2,0.5,4,0.22143051557832
"51",544,4,"unif",15,8,0.2,0.5,2,0.210401925032917
"52",544,4,"unif",15,34,0.2,0.5,8,0.232573212176936
"53",544,4,"unif",15,5,0.2,0.5,0,0.183157007522787
"54",544,4,"unif",15,72,0.2,0.5,13,0.175402322305777
"55",544,4,"unif",15,150,0.2,0.5,34,0.214666233861947
"56",544,4,"unif",15,101,0.2,0.5,26,0.223195705332785
"57",544,4,"unif",15,198,0.2,0.5,43,0.191305248586705
"58",544,4,"unif",15,163,0.2,0.5,34,0.214783560594399
"59",544,4,"unif",15,200,0.2,0.5,38,0.196798782997564
"60",544,4,"unif",15,204,0.2,0.5,37,0.215772762562845
"61",544,5,"unif",15,37,0.2,0.5,5,0.211868290863817
"62",544,5,"unif",15,9,0.2,0.5,3,0.216514854352485
"63",544,5,"unif",15,12,0.2,0.5,3,0.214094414843486
"64",544,5,"unif",15,23,0.2,0.5,3,0.200096792381833
"65",544,5,"unif",15,5,0.2,0.5,1,0.185252540103696
"66",544,5,"unif",15,14,0.2,0.5,5,0.223219933210066
"67",544,5,"unif",15,21,0.2,0.5,5,0.193548001542168
"68",544,5,"unif",15,26,0.2,0.5,2,0.183967497862301
"69",544,5,"unif",15,63,0.2,0.5,14,0.193470302401447
"70",544,5,"unif",15,66,0.2,0.5,12,0.197293742460559
"71",544,5,"unif",15,85,0.2,0.5,14,0.176133771294102
"72",544,5,"unif",15,155,0.2,0.5,27,0.215479767730276
"73",544,5,"unif",15,146,0.2,0.5,27,0.172326588181989
"74",544,5,"unif",15,92,0.2,0.5,23,0.232853820884771
"75",544,5,"unif",15,804,0.2,0.5,144,0.19674491754136
"76",544,6,"unif",15,25,0.2,0.5,4,0.174523462387629
"77",544,6,"unif",15,5,0.2,0.5,0,0.233448969204261
"78",544,6,"unif",15,34,0.2,0.5,6,0.225380978960164
"79",544,6,"unif",15,32,0.2,0.5,4,0.197304026218516
"80",544,6,"unif",15,40,0.2,0.5,5,0.1824135503102
"81",544,6,"unif",15,38,0.2,0.5,11,0.1812405051738
"82",544,6,"unif",15,10,0.2,0.5,1,0.209649963825678
"83",544,6,"unif",15,40,0.2,0.5,4,0.170503659197086
"84",544,6,"unif",15,76,0.2,0.5,19,0.210493310584423
"85",544,6,"unif",15,167,0.2,0.5,24,0.199291114365373
"86",544,6,"unif",15,106,0.2,0.5,20,0.183396531624238
"87",544,6,"unif",15,102,0.2,0.5,19,0.187766185125907
"88",544,6,"unif",15,70,0.2,0.5,17,0.205642585587139
"89",544,6,"unif",15,98,0.2,0.5,23,0.230409196906959
"90",544,6,"unif",15,613,0.2,0.5,101,0.181712170114159
"91",544,7,"unif",15,13,0.2,0.5,3,0.208616309005401
"92",544,7,"unif",15,7,0.2,0.5,5,0.167945111365483
"93",544,7,"unif",15,11,0.2,0.5,1,0.223738957111251
"94",544,7,"unif",15,14,0.2,0.5,4,0.209044824057722
"95",544,7,"unif",15,5,0.2,0.5,0,0.216215170808986
"96",544,7,"unif",15,20,0.2,0.5,4,0.165586137569176
"97",544,7,"unif",15,9,0.2,0.5,0,0.183237050994988
"98",544,7,"unif",15,10,0.2,0.5,3,0.209839118635045
"99",544,7,"unif",15,163,0.2,0.5,38,0.232112076362873
"100",544,7,"unif",15,155,0.2,0.5,37,0.181811103593253
"101",544,7,"unif",15,57,0.2,0.5,7,0.20391794230956
"102",544,7,"unif",15,138,0.2,0.5,29,0.195806111352067
"103",544,7,"unif",15,132,0.2,0.5,27,0.168575862306794
"104",544,7,"unif",15,59,0.2,0.5,19,0.226683793638014
"105",544,7,"unif",15,389,0.2,0.5,68,0.176591947234613
"106",544,8,"unif",15,9,0.2,0.5,3,0.207235732469578
"107",544,8,"unif",15,29,0.2,0.5,12,0.217624576148647
"108",544,8,"unif",15,45,0.2,0.5,7,0.166154131851582
"109",544,8,"unif",15,18,0.2,0.5,6,0.227313721544454
"110",544,8,"unif",15,36,0.2,0.5,9,0.205595773434279
"111",544,8,"unif",15,33,0.2,0.5,6,0.171777983128049
"112",544,8,"unif",15,29,0.2,0.5,6,0.229421840887229
"113",544,8,"unif",15,39,0.2,0.5,10,0.203351370650557
"114",544,8,"unif",15,64,0.2,0.5,12,0.208611551108274
"115",544,8,"unif",15,119,0.2,0.5,26,0.192151754339821
"116",544,8,"unif",15,121,0.2,0.5,26,0.174713956649065
"117",544,8,"unif",15,141,0.2,0.5,24,0.167954188622909
"118",544,8,"unif",15,143,0.2,0.5,37,0.229818551244096
"119",544,8,"unif",15,82,0.2,0.5,17,0.169032865121771
"120",544,8,"unif",15,401,0.2,0.5,95,0.222045774519843
"121",544,9,"unif",15,31,0.2,0.5,10,0.188874653302945
"122",544,9,"unif",15,36,0.2,0.5,4,0.17334696635064
"123",544,9,"unif",15,26,0.2,0.5,6,0.215068490388548
"124",544,9,"unif",15,50,0.2,0.5,10,0.196528177755774
"125",544,9,"unif",15,8,0.2,0.5,3,0.217415265469849
"126",544,9,"unif",15,12,0.2,0.5,1,0.18356530585962
"127",544,9,"unif",15,6,0.2,0.5,2,0.226786831677275
"128",544,9,"unif",15,40,0.2,0.5,4,0.166075185963535
"129",544,9,"unif",15,87,0.2,0.5,17,0.231972821337281
"130",544,9,"unif",15,135,0.2,0.5,26,0.231388333708361
"131",544,9,"unif",15,52,0.2,0.5,11,0.211904457876371
"132",544,9,"unif",15,192,0.2,0.5,40,0.179752669459955
"133",544,9,"unif",15,155,0.2,0.5,27,0.194662222075129
"134",544,9,"unif",15,129,0.2,0.5,22,0.173696558453167
"135",544,9,"unif",15,337,0.2,0.5,62,0.196960575341451
"136",544,10,"unif",15,49,0.2,0.5,16,0.202334824493031
"137",544,10,"unif",15,11,0.2,0.5,2,0.209038680348089
"138",544,10,"unif",15,35,0.2,0.5,5,0.232287629029696
"139",544,10,"unif",15,38,0.2,0.5,8,0.175350250856534
"140",544,10,"unif",15,44,0.2,0.5,7,0.212540999210456
"141",544,10,"unif",15,41,0.2,0.5,11,0.190452513887856
"142",544,10,"unif",15,39,0.2,0.5,7,0.169555716356098
"143",544,10,"unif",15,14,0.2,0.5,2,0.227644914957483
"144",544,10,"unif",15,143,0.2,0.5,32,0.210886081401049
"145",544,10,"unif",15,181,0.2,0.5,38,0.223589205914955
"146",544,10,"unif",15,85,0.2,0.5,15,0.169870412357606
"147",544,10,"unif",15,52,0.2,0.5,14,0.180538569701029
"148",544,10,"unif",15,130,0.2,0.5,29,0.228736258889242
"149",544,10,"unif",15,174,0.2,0.5,46,0.230630473095183
"150",544,10,"unif",15,500,0.2,0.5,104,0.211960067478675
"151",544,11,"unif",15,25,0.2,0.5,3,0.165994278548297
"152",544,11,"unif",15,21,0.2,0.5,2,0.199359029889177
"153",544,11,"unif",15,50,0.2,0.5,11,0.169624194415574
"154",544,11,"unif",15,35,0.2,0.5,8,0.171414678708384
"155",544,11,"unif",15,28,0.2,0.5,6,0.213757573796857
"156",544,11,"unif",15,40,0.2,0.5,10,0.230660297664428
"157",544,11,"unif",15,14,0.2,0.5,6,0.188707108990278
"158",544,11,"unif",15,28,0.2,0.5,3,0.20352284916411
"159",544,11,"unif",15,90,0.2,0.5,15,0.21983145788534
"160",544,11,"unif",15,189,0.2,0.5,24,0.166364554664678
"161",544,11,"unif",15,105,0.2,0.5,21,0.181791245953384
"162",544,11,"unif",15,187,0.2,0.5,40,0.223617243139335
"163",544,11,"unif",15,139,0.2,0.5,36,0.19318813237604
"164",544,11,"unif",15,165,0.2,0.5,38,0.194883558786791
"165",544,11,"unif",15,401,0.2,0.5,91,0.195607433247542
