"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",199,1,"beta",5,28,0.005,0.1,0,0.00499743535858219
"2",199,1,"beta",5,9,0.005,0.1,0,0.00500200626954888
"3",199,1,"beta",5,172,0.005,0.1,0,0.00500123307528103
"4",199,1,"beta",5,73,0.005,0.1,0,0.00499943073130525
"5",199,1,"beta",5,709,0.005,0.1,1,0.00499766025129396
"6",199,2,"beta",5,40,0.005,0.1,0,0.00500104847412822
"7",199,2,"beta",5,39,0.005,0.1,0,0.00500458871868837
"8",199,2,"beta",5,143,0.005,0.1,1,0.00500008512737911
"9",199,2,"beta",5,73,0.005,0.1,1,0.00500102430589241
"10",199,2,"beta",5,552,0.005,0.1,6,0.00500278633557471
"11",199,3,"beta",5,49,0.005,0.1,0,0.00500186689943909
"12",199,3,"beta",5,25,0.005,0.1,0,0.00499468644080426
"13",199,3,"beta",5,162,0.005,0.1,1,0.00500162611317381
"14",199,3,"beta",5,150,0.005,0.1,0,0.00499571950634098
"15",199,3,"beta",5,876,0.005,0.1,6,0.00500062531074513
"16",199,4,"beta",5,38,0.005,0.1,0,0.00499817270298274
"17",199,4,"beta",5,44,0.005,0.1,0,0.00499871332699556
"18",199,4,"beta",5,171,0.005,0.1,3,0.00499994659989529
"19",199,4,"beta",5,53,0.005,0.1,0,0.00500092512896991
"20",199,4,"beta",5,908,0.005,0.1,5,0.00500098414697098
"21",199,5,"beta",5,15,0.005,0.1,1,0.00500218867398319
"22",199,5,"beta",5,12,0.005,0.1,0,0.0050043063837175
"23",199,5,"beta",5,116,0.005,0.1,1,0.00500222681489259
"24",199,5,"beta",5,194,0.005,0.1,1,0.00500234553350274
"25",199,5,"beta",5,408,0.005,0.1,1,0.00500126871685639
"26",199,6,"beta",5,40,0.005,0.1,0,0.00500011960632514
"27",199,6,"beta",5,47,0.005,0.1,0,0.0050001941338308
"28",199,6,"beta",5,181,0.005,0.1,2,0.0049999980006754
"29",199,6,"beta",5,51,0.005,0.1,1,0.0050023163243937
"30",199,6,"beta",5,800,0.005,0.1,1,0.00500285623599073
"31",199,7,"beta",5,33,0.005,0.1,0,0.00499812749542846
"32",199,7,"beta",5,49,0.005,0.1,0,0.00500502154163576
"33",199,7,"beta",5,131,0.005,0.1,1,0.004998635088176
"34",199,7,"beta",5,169,0.005,0.1,1,0.00500035462875225
"35",199,7,"beta",5,856,0.005,0.1,5,0.00500094563533228
"36",199,8,"beta",5,33,0.005,0.1,0,0.00500522426432094
"37",199,8,"beta",5,34,0.005,0.1,0,0.00499929115602135
"38",199,8,"beta",5,172,0.005,0.1,0,0.00500022829897153
"39",199,8,"beta",5,185,0.005,0.1,0,0.0050014933199142
"40",199,8,"beta",5,680,0.005,0.1,5,0.00499698073168637
"41",199,9,"beta",5,20,0.005,0.1,0,0.00500012794478372
"42",199,9,"beta",5,8,0.005,0.1,0,0.00499714087996753
"43",199,9,"beta",5,65,0.005,0.1,0,0.00499839710556348
"44",199,9,"beta",5,62,0.005,0.1,0,0.00499709884558546
"45",199,9,"beta",5,273,0.005,0.1,1,0.00499846083748172
"46",199,10,"beta",5,44,0.005,0.1,0,0.00500113222484456
"47",199,10,"beta",5,33,0.005,0.1,0,0.0049974433037284
"48",199,10,"beta",5,138,0.005,0.1,0,0.00499751571007467
"49",199,10,"beta",5,166,0.005,0.1,0,0.00500066730069264
"50",199,10,"beta",5,857,0.005,0.1,0,0.00500252147678902
"51",199,11,"beta",5,48,0.005,0.1,0,0.00499436146198946
"52",199,11,"beta",5,5,0.005,0.1,0,0.00499984283858699
"53",199,11,"beta",5,128,0.005,0.1,0,0.0050001749386988
"54",199,11,"beta",5,133,0.005,0.1,2,0.00500061855113801
"55",199,11,"beta",5,898,0.005,0.1,1,0.00500310105387767
"56",199,12,"beta",5,39,0.005,0.1,1,0.00499976950269382
