"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",177,1,"unif",15,12,0.005,0.1,0,0.00500082244187145
"2",177,1,"unif",15,24,0.005,0.1,0,0.00499588297927145
"3",177,1,"unif",15,34,0.005,0.1,0,0.00499876879462466
"4",177,1,"unif",15,25,0.005,0.1,0,0.00499868353171775
"5",177,1,"unif",15,27,0.005,0.1,1,0.00500248663888404
"6",177,1,"unif",15,23,0.005,0.1,0,0.00499941984362193
"7",177,1,"unif",15,25,0.005,0.1,0,0.00499984529921811
"8",177,1,"unif",15,40,0.005,0.1,0,0.00499824591848007
"9",177,1,"unif",15,19,0.005,0.1,0,0.00499891205503312
"10",177,1,"unif",15,36,0.005,0.1,0,0.00499936632437285
"11",177,1,"unif",15,20,0.005,0.1,0,0.00500355459470524
"12",177,1,"unif",15,5,0.005,0.1,0,0.00499666688939922
"13",177,1,"unif",15,28,0.005,0.1,1,0.0050024171097924
"14",177,1,"unif",15,48,0.005,0.1,0,0.00500315891243825
"15",177,1,"unif",15,25,0.005,0.1,1,0.00499771837065844
"16",177,2,"unif",15,5,0.005,0.1,0,0.005003916520652
"17",177,2,"unif",15,6,0.005,0.1,0,0.00499810249568103
"18",177,2,"unif",15,22,0.005,0.1,0,0.00499787827649428
"19",177,2,"unif",15,14,0.005,0.1,0,0.00499735460773179
"20",177,2,"unif",15,14,0.005,0.1,0,0.00500376009268976
"21",177,2,"unif",15,36,0.005,0.1,0,0.00499830641421877
"22",177,2,"unif",15,37,0.005,0.1,0,0.00500076213537938
"23",177,2,"unif",15,36,0.005,0.1,0,0.00500013046230857
"24",177,2,"unif",15,19,0.005,0.1,0,0.00499580971243813
"25",177,2,"unif",15,39,0.005,0.1,0,0.00500410356543842
"26",177,2,"unif",15,10,0.005,0.1,0,0.00499916812790512
"27",177,2,"unif",15,27,0.005,0.1,0,0.00500416104468787
"28",177,2,"unif",15,50,0.005,0.1,0,0.00499895642351186
"29",177,2,"unif",15,5,0.005,0.1,0,0.00500139343785302
"30",177,2,"unif",15,16,0.005,0.1,0,0.00499628606175666
"31",177,3,"unif",15,12,0.005,0.1,0,0.00499637072050392
