"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",534,1,"unif",5,243,0.2,0.5,45,0.178682104005069
"2",534,1,"unif",5,257,0.2,0.5,45,0.207744694058902
"3",534,1,"unif",5,534,0.2,0.5,115,0.20156576088186
"4",534,1,"unif",5,941,0.2,0.5,169,0.18644059663346
"5",534,1,"unif",5,581,0.2,0.5,130,0.223067941420624
"6",534,2,"unif",5,894,0.2,0.5,214,0.21882127041502
"7",534,2,"unif",5,490,0.2,0.5,96,0.218333396694769
"8",534,2,"unif",5,274,0.2,0.5,69,0.232205819166773
"9",534,2,"unif",5,406,0.2,0.5,107,0.231059193688454
"10",534,2,"unif",5,683,0.2,0.5,137,0.194726928517869
"11",534,3,"unif",5,711,0.2,0.5,135,0.182801953389718
"12",534,3,"unif",5,585,0.2,0.5,117,0.18522507943281
"13",534,3,"unif",5,688,0.2,0.5,147,0.198138482532717
"14",534,3,"unif",5,271,0.2,0.5,56,0.198573642581011
"15",534,3,"unif",5,610,0.2,0.5,114,0.188194281934175
"16",534,4,"unif",5,296,0.2,0.5,51,0.188738639652641
"17",534,4,"unif",5,295,0.2,0.5,62,0.231863399882021
"18",534,4,"unif",5,825,0.2,0.5,187,0.231799108247437
"19",534,4,"unif",5,571,0.2,0.5,108,0.186271376424869
"20",534,4,"unif",5,741,0.2,0.5,174,0.195016871239941
"21",534,5,"unif",5,857,0.2,0.5,165,0.186304701158717
"22",534,5,"unif",5,656,0.2,0.5,145,0.222472577349273
"23",534,5,"unif",5,249,0.2,0.5,66,0.225654907296786
"24",534,5,"unif",5,945,0.2,0.5,174,0.169545327149924
"25",534,5,"unif",5,357,0.2,0.5,84,0.218609206371478
"26",534,6,"unif",5,223,0.2,0.5,41,0.192052421086645
"27",534,6,"unif",5,926,0.2,0.5,167,0.165705569571982
"28",534,6,"unif",5,600,0.2,0.5,130,0.198190092216521
"29",534,6,"unif",5,656,0.2,0.5,135,0.187770905728208
"30",534,6,"unif",5,618,0.2,0.5,169,0.215899604654014
"31",534,7,"unif",5,291,0.2,0.5,50,0.180333926392297
"32",534,7,"unif",5,885,0.2,0.5,145,0.169098082126164
"33",534,7,"unif",5,777,0.2,0.5,154,0.226579054603025
"34",534,7,"unif",5,690,0.2,0.5,108,0.171876395641007
"35",534,7,"unif",5,524,0.2,0.5,102,0.207196585548795
"36",534,8,"unif",5,361,0.2,0.5,66,0.174531204548349
"37",534,8,"unif",5,976,0.2,0.5,206,0.20365156609458
"38",534,8,"unif",5,769,0.2,0.5,147,0.182931688362478
