"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",337,1,"beta",5,38,0.02,0.1,1,0.01997973290532
"2",337,1,"beta",5,42,0.02,0.1,0,0.0199978190138667
"3",337,1,"beta",5,47,0.02,0.1,2,0.0199961217018621
"4",337,1,"beta",5,9,0.02,0.1,0,0.0200041763725625
"5",337,1,"beta",5,17,0.02,0.1,0,0.0200581293382287
"6",337,2,"beta",5,26,0.02,0.1,0,0.0200715272985783
"7",337,2,"beta",5,14,0.02,0.1,0,0.0199418431201949
"8",337,2,"beta",5,16,0.02,0.1,1,0.0199431001679749
"9",337,2,"beta",5,14,0.02,0.1,1,0.0200635775154432
"10",337,2,"beta",5,43,0.02,0.1,1,0.0200687851062284
"11",337,3,"beta",5,7,0.02,0.1,0,0.0199821885845579
"12",337,3,"beta",5,39,0.02,0.1,1,0.0199971021362184
"13",337,3,"beta",5,23,0.02,0.1,0,0.0200731207260247
"14",337,3,"beta",5,41,0.02,0.1,3,0.0199888760414926
"15",337,3,"beta",5,33,0.02,0.1,0,0.0199886414292232
"16",337,4,"beta",5,8,0.02,0.1,0,0.0199880077943863
"17",337,4,"beta",5,28,0.02,0.1,0,0.0200194947503151
"18",337,4,"beta",5,32,0.02,0.1,1,0.0200242680013726
"19",337,4,"beta",5,8,0.02,0.1,0,0.0199765791571058
"20",337,4,"beta",5,50,0.02,0.1,3,0.020019037706707
"21",337,5,"beta",5,18,0.02,0.1,0,0.0200071208722278
"22",337,5,"beta",5,10,0.02,0.1,0,0.0200108239046438
"23",337,5,"beta",5,36,0.02,0.1,0,0.0200093922497747
"24",337,5,"beta",5,36,0.02,0.1,0,0.0200225633743767
"25",337,5,"beta",5,26,0.02,0.1,0,0.020046118421456
"26",337,6,"beta",5,18,0.02,0.1,1,0.0200448828200408
"27",337,6,"beta",5,27,0.02,0.1,1,0.0199650724750689
"28",337,6,"beta",5,10,0.02,0.1,0,0.0200114919833034
"29",337,6,"beta",5,19,0.02,0.1,0,0.0199613367911401
"30",337,6,"beta",5,26,0.02,0.1,0,0.0200054941597334
"31",337,7,"beta",5,8,0.02,0.1,0,0.0200272324381538
"32",337,7,"beta",5,7,0.02,0.1,0,0.0200863897702136
"33",337,7,"beta",5,43,0.02,0.1,0,0.0200078700491559
"34",337,7,"beta",5,42,0.02,0.1,1,0.019976247108087
"35",337,7,"beta",5,16,0.02,0.1,1,0.0200382785201413
"36",337,8,"beta",5,34,0.02,0.1,1,0.01998759248105
"37",337,8,"beta",5,40,0.02,0.1,1,0.0199566391071538
"38",337,8,"beta",5,35,0.02,0.1,1,0.0200539786411745
"39",337,8,"beta",5,8,0.02,0.1,0,0.0199593698566953
"40",337,8,"beta",5,39,0.02,0.1,2,0.019955037751075
"41",337,9,"beta",5,34,0.02,0.1,1,0.0200060033314457
"42",337,9,"beta",5,25,0.02,0.1,0,0.0199343144532083
"43",337,9,"beta",5,47,0.02,0.1,1,0.0200180890339155
"44",337,9,"beta",5,30,0.02,0.1,0,0.020008897786609
"45",337,9,"beta",5,7,0.02,0.1,2,0.0200639862599226
"46",337,10,"beta",5,39,0.02,0.1,3,0.0199588456365422
"47",337,10,"beta",5,42,0.02,0.1,1,0.0200084505707219
"48",337,10,"beta",5,32,0.02,0.1,0,0.019990768630937
"49",337,10,"beta",5,9,0.02,0.1,1,0.0200461237863323
"50",337,10,"beta",5,48,0.02,0.1,0,0.0200210217170803
"51",337,11,"beta",5,13,0.02,0.1,1,0.0199418549299523
"52",337,11,"beta",5,30,0.02,0.1,0,0.019912033667658
"53",337,11,"beta",5,11,0.02,0.1,0,0.0199974263911471
"54",337,11,"beta",5,40,0.02,0.1,0,0.0199864029187461
"55",337,11,"beta",5,13,0.02,0.1,1,0.0200195061599212
"56",337,12,"beta",5,5,0.02,0.1,0,0.0200008885044811
"57",337,12,"beta",5,16,0.02,0.1,0,0.019984900282656
"58",337,12,"beta",5,30,0.02,0.1,1,0.0199770285849318
"59",337,12,"beta",5,6,0.02,0.1,0,0.0200002695980668
"60",337,12,"beta",5,8,0.02,0.1,0,0.0200680459499434
"61",337,13,"beta",5,20,0.02,0.1,0,0.0199525756826913
"62",337,13,"beta",5,8,0.02,0.1,0,0.0200396420240296
"63",337,13,"beta",5,7,0.02,0.1,0,0.0199611256566413
"64",337,13,"beta",5,42,0.02,0.1,3,0.019953938564056
