"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",528,1,"NA",30,48,0.2,0,6,0.2
"2",528,1,"NA",30,25,0.2,0,7,0.2
"3",528,1,"NA",30,31,0.2,0,5,0.2
"4",528,1,"NA",30,30,0.2,0,6,0.2
"5",528,1,"NA",30,28,0.2,0,4,0.2
"6",528,1,"NA",30,31,0.2,0,6,0.2
"7",528,1,"NA",30,44,0.2,0,5,0.2
"8",528,1,"NA",30,5,0.2,0,0,0.2
"9",528,1,"NA",30,31,0.2,0,5,0.2
"10",528,1,"NA",30,9,0.2,0,2,0.2
"11",528,1,"NA",30,48,0.2,0,12,0.2
"12",528,1,"NA",30,29,0.2,0,6,0.2
"13",528,1,"NA",30,35,0.2,0,4,0.2
"14",528,1,"NA",30,40,0.2,0,12,0.2
"15",528,1,"NA",30,19,0.2,0,3,0.2
"16",528,1,"NA",30,81,0.2,0,21,0.2
"17",528,1,"NA",30,188,0.2,0,38,0.2
"18",528,1,"NA",30,142,0.2,0,23,0.2
"19",528,1,"NA",30,163,0.2,0,43,0.2
"20",528,1,"NA",30,150,0.2,0,38,0.2
"21",528,1,"NA",30,186,0.2,0,30,0.2
"22",528,1,"NA",30,119,0.2,0,22,0.2
"23",528,1,"NA",30,179,0.2,0,34,0.2
"24",528,1,"NA",30,150,0.2,0,27,0.2
"25",528,1,"NA",30,102,0.2,0,13,0.2
"26",528,1,"NA",30,67,0.2,0,15,0.2
"27",528,1,"NA",30,52,0.2,0,5,0.2
"28",528,1,"NA",30,840,0.2,0,163,0.2
"29",528,1,"NA",30,421,0.2,0,81,0.2
"30",528,1,"NA",30,466,0.2,0,89,0.2
"31",528,2,"NA",30,28,0.2,0,8,0.2
"32",528,2,"NA",30,10,0.2,0,1,0.2
"33",528,2,"NA",30,33,0.2,0,7,0.2
"34",528,2,"NA",30,30,0.2,0,7,0.2
"35",528,2,"NA",30,50,0.2,0,9,0.2
"36",528,2,"NA",30,15,0.2,0,4,0.2
"37",528,2,"NA",30,34,0.2,0,7,0.2
"38",528,2,"NA",30,32,0.2,0,4,0.2
"39",528,2,"NA",30,23,0.2,0,2,0.2
"40",528,2,"NA",30,38,0.2,0,4,0.2
"41",528,2,"NA",30,36,0.2,0,6,0.2
"42",528,2,"NA",30,10,0.2,0,3,0.2
"43",528,2,"NA",30,6,0.2,0,1,0.2
"44",528,2,"NA",30,20,0.2,0,2,0.2
"45",528,2,"NA",30,5,0.2,0,1,0.2
"46",528,2,"NA",30,65,0.2,0,13,0.2
"47",528,2,"NA",30,77,0.2,0,13,0.2
"48",528,2,"NA",30,181,0.2,0,43,0.2
"49",528,2,"NA",30,74,0.2,0,10,0.2
"50",528,2,"NA",30,114,0.2,0,21,0.2
"51",528,2,"NA",30,118,0.2,0,21,0.2
"52",528,2,"NA",30,190,0.2,0,49,0.2
"53",528,2,"NA",30,62,0.2,0,14,0.2
"54",528,2,"NA",30,165,0.2,0,25,0.2
"55",528,2,"NA",30,92,0.2,0,19,0.2
"56",528,2,"NA",30,54,0.2,0,9,0.2
"57",528,2,"NA",30,142,0.2,0,24,0.2
"58",528,2,"NA",30,365,0.2,0,71,0.2
"59",528,2,"NA",30,316,0.2,0,57,0.2
"60",528,2,"NA",30,734,0.2,0,146,0.2
"61",528,3,"NA",30,48,0.2,0,6,0.2
"62",528,3,"NA",30,16,0.2,0,2,0.2
"63",528,3,"NA",30,30,0.2,0,3,0.2
"64",528,3,"NA",30,42,0.2,0,10,0.2
"65",528,3,"NA",30,21,0.2,0,3,0.2
"66",528,3,"NA",30,38,0.2,0,7,0.2
"67",528,3,"NA",30,23,0.2,0,6,0.2
"68",528,3,"NA",30,21,0.2,0,2,0.2
"69",528,3,"NA",30,32,0.2,0,6,0.2
"70",528,3,"NA",30,21,0.2,0,4,0.2
"71",528,3,"NA",30,25,0.2,0,4,0.2
"72",528,3,"NA",30,19,0.2,0,4,0.2
"73",528,3,"NA",30,29,0.2,0,7,0.2
"74",528,3,"NA",30,7,0.2,0,2,0.2
"75",528,3,"NA",30,21,0.2,0,3,0.2
"76",528,3,"NA",30,174,0.2,0,33,0.2
"77",528,3,"NA",30,89,0.2,0,19,0.2
"78",528,3,"NA",30,54,0.2,0,14,0.2
"79",528,3,"NA",30,112,0.2,0,22,0.2
"80",528,3,"NA",30,110,0.2,0,22,0.2
"81",528,3,"NA",30,192,0.2,0,48,0.2
"82",528,3,"NA",30,117,0.2,0,25,0.2
"83",528,3,"NA",30,95,0.2,0,23,0.2
"84",528,3,"NA",30,65,0.2,0,16,0.2
"85",528,3,"NA",30,59,0.2,0,10,0.2
"86",528,3,"NA",30,158,0.2,0,37,0.2
"87",528,3,"NA",30,154,0.2,0,34,0.2
"88",528,3,"NA",30,675,0.2,0,130,0.2
"89",528,3,"NA",30,657,0.2,0,125,0.2
"90",528,3,"NA",30,980,0.2,0,209,0.2
"91",528,4,"NA",30,25,0.2,0,2,0.2
"92",528,4,"NA",30,28,0.2,0,9,0.2
"93",528,4,"NA",30,31,0.2,0,5,0.2
"94",528,4,"NA",30,47,0.2,0,6,0.2
"95",528,4,"NA",30,5,0.2,0,0,0.2
"96",528,4,"NA",30,11,0.2,0,1,0.2
