"","scenario","run","dist.of.pi","num.of.studies","sample.sizes","true.pi","heterogeneity","num.of.events","sample.pi"
"1",354,1,"beta",30,22,0.02,0.5,0,0.0198691575659662
"2",354,1,"beta",30,13,0.02,0.5,0,0.020015227318375
"3",354,1,"beta",30,21,0.02,0.5,0,0.0199919473213783
"4",354,1,"beta",30,18,0.02,0.5,0,0.0199132910512555
"5",354,1,"beta",30,8,0.02,0.5,2,0.0200798717723452
"6",354,1,"beta",30,31,0.02,0.5,1,0.0198838205703207
"7",354,1,"beta",30,14,0.02,0.5,0,0.0202945774814251
"8",354,1,"beta",30,10,0.02,0.5,0,0.019853974656396
"9",354,1,"beta",30,47,0.02,0.5,1,0.0196844444980691
"10",354,1,"beta",30,21,0.02,0.5,0,0.0202787359272223
"11",354,1,"beta",30,7,0.02,0.5,0,0.020051900199946
"12",354,1,"beta",30,18,0.02,0.5,1,0.0201038638747787
"13",354,1,"beta",30,26,0.02,0.5,2,0.0198521835005921
"14",354,1,"beta",30,20,0.02,0.5,0,0.0201864515258153
"15",354,1,"beta",30,7,0.02,0.5,0,0.0201476318912
"16",354,1,"beta",30,29,0.02,0.5,1,0.0200982536507665
"17",354,1,"beta",30,22,0.02,0.5,0,0.0200822677859475
"18",354,1,"beta",30,35,0.02,0.5,0,0.0199871924548704
"19",354,1,"beta",30,36,0.02,0.5,2,0.0202377114826147
"20",354,1,"beta",30,17,0.02,0.5,0,0.0197435501960054
"21",354,1,"beta",30,23,0.02,0.5,0,0.0201898113770999
"22",354,1,"beta",30,33,0.02,0.5,1,0.0199620596318475
"23",354,1,"beta",30,26,0.02,0.5,0,0.020363785648872
"24",354,1,"beta",30,28,0.02,0.5,2,0.0204146442420285
"25",354,1,"beta",30,34,0.02,0.5,1,0.0202487708421892
"26",354,1,"beta",30,22,0.02,0.5,0,0.0199830019197299
"27",354,1,"beta",30,44,0.02,0.5,1,0.0198140650192759
"28",354,1,"beta",30,7,0.02,0.5,0,0.0199684450560617
"29",354,1,"beta",30,50,0.02,0.5,1,0.0202513554060585
"30",354,1,"beta",30,17,0.02,0.5,1,0.0202056239959692
"31",354,2,"beta",30,13,0.02,0.5,0,0.019792793043151
"32",354,2,"beta",30,32,0.02,0.5,1,0.0197937638578615
